1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,31.57,4,1,0,0,3,4,0.085,0,0,0,1,0,1,0,411,1,0
1,17.08,0.25,0,1,0,11,4,0.335,0,1,4,0,0,1,0,160,9,0
1,23.17,11.125,0,1,0,14,8,0.46,1,1,1,0,0,1,0,100,1,1
1,40.58,3.29,0,1,0,7,4,3.5,0,0,0,1,1,0,0,400,1,0
1,27.75,0.585,1,0,0,13,4,0.25,1,1,2,0,0,1,0,260,501,1
1,25.33,0.58,0,1,0,8,4,0.29,1,1,7,1,0,1,0,96,5125,1
0,40.83,10,0,1,0,11,8,1.75,1,0,0,0,0,1,0,29,838,1
0,40.33,7.54,1,0,0,11,8,8,1,1,14,0,0,1,0,0,2301,1
1,24.58,13.5,1,0,0,1,1,0,0,0,0,0,0,1,0,184,1,0
1,21.08,10.085,1,0,0,10,8,1.25,0,0,0,0,0,1,0,260,1,0
1,64.08,20,0,1,0,14,8,17.5,1,1,9,1,0,1,0,0,1001,1
0,17.67,0,1,0,0,5,1,0,0,0,0,0,0,1,0,86,1,0
1,29.42,1.25,0,1,0,8,8,0.25,0,1,2,1,0,1,0,400,109,0
1,29.58,4.75,0,1,0,7,4,2,0,1,1,1,0,1,0,460,69,0
1,22.17,2.25,0,1,0,3,4,0.125,0,0,0,0,0,1,0,160,11,0
0,31.92,3.125,0,1,0,1,1,3.04,0,1,2,1,0,1,0,200,5,0
1,34.92,2.5,0,1,0,9,4,0,1,0,0,1,0,1,0,239,201,1
0,22.67,7,0,1,0,8,4,0.165,0,0,0,0,0,1,0,160,1,0
1,36.17,18.125,0,1,0,9,4,0.085,0,0,0,0,0,1,0,320,3553,0
1,38.25,10.125,1,0,0,4,4,0.125,0,0,0,0,0,1,0,160,1,0
1,32.08,4,1,0,0,13,4,1.5,0,0,0,1,0,1,0,120,1,0
1,29.5,0.58,0,1,0,9,4,0.29,0,1,1,0,0,1,0,340,2804,0
1,23,0.75,0,1,0,7,4,0.5,0,0,0,1,1,0,0,320,1,0
1,31.33,19.5,0,1,0,8,4,7,1,1,16,0,0,1,0,0,5001,1
1,39.92,5,0,1,0,3,5,0.21,0,0,0,0,0,1,0,550,1,0
1,42.83,1.25,0,1,0,7,4,13.875,0,1,1,1,0,1,0,352,113,0
1,34.08,0.08,1,0,0,7,5,0.04,1,1,1,1,0,1,0,280,2001,1
0,51.92,6.5,0,1,0,3,5,3.085,0,0,0,1,0,1,0,73,1,0
1,20,0,0,1,0,2,4,0.5,0,0,0,0,0,1,0,144,1,0
0,22.42,11.25,1,0,0,14,8,0.75,1,1,4,0,0,1,0,0,322,1
0,20.67,3,0,1,0,11,4,0.165,1,1,3,0,0,1,0,100,7,1
0,23.58,0.585,1,0,0,1,1,0.125,0,0,0,0,0,1,0,120,88,0
0,23.75,0.71,0,1,0,9,4,0.25,0,1,1,1,0,1,0,240,5,0
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,19.17,0,1,0,0,7,5,0,0,0,0,1,1,0,0,500,2,1
0,17.58,9,0,1,0,6,4,1.375,1,0,0,1,0,1,0,0,1,1
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
1,20.25,9.96,0,1,0,10,2,0,1,0,0,0,0,1,0,0,1,1
1,33.58,0.335,1,0,0,13,4,0.085,0,0,0,0,0,1,0,180,1,0
1,20.5,2.415,0,1,0,8,4,2,1,1,11,1,0,1,0,200,3001,1
0,57.08,0.335,0,1,0,3,5,1,1,0,0,1,0,1,0,252,2198,0
1,32,1.75,1,0,0,10,8,0.04,1,0,0,1,0,1,0,393,1,1
1,32.33,3.5,0,1,0,4,4,0.5,0,0,0,1,0,1,0,232,1,0
1,34.25,3,0,1,0,13,8,7.415,1,0,0,1,0,1,0,0,1,1
1,33.5,1.75,0,1,0,14,8,4.5,1,1,4,1,0,1,0,253,858,1
1,31.57,5,1,0,0,6,4,8.5,1,0,0,0,0,1,0,0,1,0
1,22.67,0.165,0,1,0,8,3,2.25,0,0,0,1,1,0,0,0,1,1
0,20.83,3,0,1,0,6,4,0.04,1,0,0,0,0,1,0,100,1,1
1,48.33,12,0,1,0,7,4,16,1,0,0,0,1,0,0,110,1,1
1,16.33,4.085,0,1,0,3,8,0.415,0,0,0,1,0,1,0,120,1,0
0,47.42,8,0,1,0,10,5,6.5,1,1,6,0,0,1,0,375,51101,1
0,36,1,0,1,0,8,4,2,1,1,11,0,0,1,0,0,457,1
0,24.75,3,0,1,0,11,8,1.835,1,1,19,0,0,1,0,0,501,1
1,29.67,0.75,1,0,0,8,4,0.04,0,0,0,0,0,1,0,240,1,0
