1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,33.67,2.165,0,1,0,8,4,1.5,0,0,0,0,0,0,1,120,1,0
1,32.83,2.5,0,1,0,13,8,2.75,1,1,6,0,0,1,0,160,2073,1
1,43,0.29,1,0,0,13,8,1.75,1,1,8,0,0,1,0,100,376,1
1,21,4.79,1,0,0,9,4,2.25,1,1,1,1,0,1,0,80,301,1
1,32.08,4,0,1,0,7,4,2.5,1,0,0,1,0,1,0,360,1,1
1,52.33,1.375,1,0,0,8,8,9.46,1,0,0,1,0,1,0,200,101,0
1,41.17,1.25,1,0,0,9,4,0.25,0,0,0,0,0,1,0,0,196,0
1,20.67,0.415,0,1,0,8,4,0.125,0,0,0,0,0,1,0,0,45,0
1,29.17,3.5,0,1,0,9,4,3.5,1,1,3,1,0,1,0,329,1,0
1,40.25,21.5,0,1,0,10,9,20,1,1,11,0,0,1,0,0,1201,1
1,27,0.75,0,1,0,8,8,4.25,1,1,3,1,0,1,0,312,151,1
1,34.83,2.5,1,0,0,9,4,3,0,0,0,0,1,0,0,200,1,0
1,23,0.625,1,0,0,6,4,0.125,1,0,0,0,0,1,0,180,2,0
1,17.08,0.085,1,0,0,8,4,0.04,0,0,0,0,0,1,0,140,723,0
1,25.17,3,0,1,0,8,4,1.25,0,1,1,0,0,1,0,0,23,0
1,28.25,5.125,0,1,0,14,4,4.75,1,1,2,0,0,1,0,420,8,1
1,23.42,0.585,0,1,0,8,8,0.085,1,0,0,0,0,1,0,180,1,0
1,32.92,2.5,0,1,0,6,4,1.75,0,1,2,1,0,1,0,720,1,0
1,41.42,5,0,1,0,11,8,5,1,1,6,1,0,1,0,470,1,1
1,56,12.5,0,1,0,4,8,8,1,0,0,1,0,1,0,24,2029,1
1,18.5,2,0,1,0,3,4,1.5,1,1,2,0,0,1,0,120,301,1
1,34.92,5,0,1,0,14,8,7.5,1,1,6,1,0,1,0,0,1001,1
1,63.33,0.54,0,1,0,8,4,0.585,1,1,3,1,0,1,0,180,1,0
1,20,11.045,0,1,0,8,4,2,0,0,0,1,0,1,0,136,1,0
1,59.5,2.75,0,1,0,9,4,1.75,1,1,5,1,0,1,0,60,59,1
1,26.75,1.125,0,1,0,14,8,1.25,1,0,0,0,0,1,0,0,5299,1
1,37.5,1.125,1,0,0,2,4,1.5,0,0,0,1,0,1,0,431,1,1
0,33.67,0.375,0,1,0,13,4,0.375,0,0,0,0,0,1,0,300,45,1
1,36.67,2,0,1,0,3,4,0.25,0,0,0,1,0,1,0,221,1,0
1,32.75,2.335,0,1,0,2,8,5.75,0,0,0,1,0,1,0,292,1,0
0,35.42,12,0,1,0,11,8,14,1,1,8,0,0,1,0,0,6591,1
1,20.42,1.085,0,1,0,11,4,1.5,0,0,0,0,0,1,0,108,8,0
0,29.5,0.46,0,1,0,4,4,0.54,1,1,4,0,0,1,0,380,501,1
0,56.5,16,0,1,0,5,1,0,1,1,15,0,0,1,0,0,248,1
0,27.17,1.25,0,1,0,1,1,0,0,1,1,0,0,1,0,92,301,0
1,20.5,10,1,0,0,8,4,2.5,1,0,0,0,1,0,0,40,1,1
1,19.67,10,1,0,0,4,8,0.835,1,0,0,1,0,1,0,140,1,0
0,28.58,3.75,0,1,0,8,4,0.25,0,1,1,1,0,1,0,40,155,0
0,25,11,1,0,0,6,4,4.5,1,0,0,0,0,1,0,120,1,0
1,18.83,0,0,1,0,11,4,0.665,0,0,0,0,0,1,0,160,2,0
0,22.67,0.75,0,1,0,8,4,2,0,1,2,1,0,1,0,200,395,0
1,35,2.5,0,1,0,3,4,1,0,0,0,1,0,1,0,210,1,0
0,27.67,1.5,0,1,0,7,4,2,1,0,0,0,1,0,0,368,1,0
1,31.67,0.83,0,1,0,14,4,1.335,1,1,8,1,0,1,0,303,3291,1
1,32.67,5.5,0,1,0,11,8,5.5,1,1,12,1,0,1,0,408,1001,1
1,23.58,0.835,0,1,0,3,8,0.085,0,0,0,1,0,1,0,220,6,0
0,19.58,0.665,0,1,0,9,4,1.665,0,0,0,0,0,1,0,220,6,0
1,34.58,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,0
0,24.08,0.5,0,1,0,11,8,1.25,1,1,1,0,0,1,0,0,679,1
0,28.58,3.54,0,1,0,3,5,0.5,1,0,0,1,0,1,0,171,1,0
1,19.67,0.375,0,1,0,11,4,2,1,1,2,1,0,1,0,80,1,1
1,23.92,1.5,0,1,0,2,8,1.875,1,1,6,0,0,1,0,200,328,1
1,32.75,1.5,0,1,0,13,8,5.5,1,1,3,1,0,1,0,0,1,1
1,30.67,2.5,0,1,0,13,8,2.25,0,0,0,1,1,0,0,340,1,0
1,18.33,1.21,1,0,0,10,2,0,0,0,0,0,0,1,0,100,1,0
0,25,0.875,0,1,0,14,8,1.04,1,0,0,1,0,1,0,160,5861,1
1,20.17,8.17,0,1,0,6,4,1.96,1,1,14,0,0,1,0,60,159,1
0,44.17,6.665,0,1,0,11,4,7.375,1,1,3,1,0,1,0,0,1,1
1,31.57,0.375,0,1,0,2,4,0.875,1,0,0,1,1,0,0,928,1,0
1,47.17,5.835,0,1,0,9,4,5.5,0,0,0,0,0,1,0,465,151,0
1,22.75,11,0,1,0,11,4,2.5,1,1,7,1,0,1,0,100,810,1
1,26.33,13,0,1,0,10,2,0,0,0,0,1,0,1,0,140,1111,0
1,18.83,3.54,1,0,0,1,1,0,0,0,0,1,0,1,0,180,2,0
1,31.08,1.5,1,0,0,9,4,0.04,0,0,0,0,1,0,0,160,1,0
0,18.25,10,0,1,0,9,4,1,0,1,1,0,0,1,0,120,2,0
0,31.57,1.5,0,1,0,1,1,0,0,1,2,1,0,1,0,200,106,0
1,33.17,1,0,1,0,14,4,0.75,1,1,7,1,0,1,0,340,4072,1
0,50.08,12.54,0,1,0,6,4,2.29,1,1,3,1,0,1,0,156,1,1
1,31.67,16.165,0,1,0,2,4,3,1,1,9,0,0,1,0,250,731,1
1,41,0.04,0,1,0,10,4,0.04,0,1,1,0,1,0,0,560,1,1
0,38.25,6,0,1,0,4,4,1,1,0,0,1,0,1,0,0,1,1
0,46,4,0,1,0,5,3,0,1,0,0,0,0,1,0,100,961,1
0,31.25,3.75,0,1,0,13,8,0.625,1,1,9,1,0,1,0,181,1,1
1,21.08,4.125,1,0,0,3,8,0.04,0,0,0,0,0,1,0,140,101,0
0,41.17,6.5,0,1,0,11,4,0.5,1,1,3,1,0,1,0,145,1,1
1,24.33,6.625,1,0,0,2,4,5.5,1,0,0,1,1,0,0,100,1,1
0,64.08,0.165,0,1,0,1,1,0,1,1,1,0,0,1,0,232,101,1
1,33.67,1.25,0,1,0,9,4,1.165,0,0,0,0,0,1,0,120,1,0
1,28.75,1.165,0,1,0,4,4,0.5,1,0,0,0,1,0,0,280,1,0
1,18.42,10.415,1,0,0,6,4,0.125,1,0,0,0,0,1,0,120,376,0
0,24.5,1.75,1,0,0,8,4,0.165,0,0,0,0,0,1,0,132,1,0
1,23.25,1.5,0,1,0,11,4,2.375,1,1,3,1,0,1,0,0,583,1
1,39,5,0,1,0,13,4,3.5,1,1,10,1,0,1,0,0,1,1
1,17.58,10,0,1,0,9,8,0.165,0,1,1,0,0,1,0,120,2,0
1,22.08,2.335,0,1,0,4,4,0.75,0,0,0,0,0,1,0,180,1,0
0,30.67,12,0,1,0,8,4,2,1,1,1,0,0,1,0,220,20,1
1,41.17,4.04,0,1,0,13,8,7,1,1,8,0,0,1,0,320,1,1
1,29.83,1.25,1,0,0,4,4,0.25,0,0,0,0,0,1,0,224,1,0
0,16.08,0.335,0,1,0,1,1,0,0,1,1,0,0,1,0,160,127,0
0,25.25,12.5,0,1,0,2,4,1,0,0,0,1,0,1,0,180,1063,0
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
1,35.17,4.5,0,1,0,14,8,5.75,0,0,0,1,1,0,0,711,1,1
1,23.17,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
0,28.5,3.04,1,0,0,14,8,2.54,1,1,1,0,0,1,0,70,1,1
1,20.42,7,0,1,0,8,4,1.625,1,1,3,0,0,1,0,200,1392,1
0,29.58,1.75,1,0,0,4,4,1.25,0,0,0,1,0,1,0,280,1,0
1,41.33,0,0,1,0,8,5,15,1,0,0,0,0,1,0,0,1,1
1,42.75,4.085,0,1,0,6,4,0.04,0,0,0,0,0,1,0,108,101,0
0,20.83,0.5,1,0,0,10,2,1,0,0,0,0,0,1,0,260,1,0
0,46.67,0.46,0,1,0,13,8,0.415,1,1,11,1,0,1,0,440,7,1
1,31.25,2.835,0,1,0,1,1,0,0,1,5,0,0,1,0,176,147,0
1,28.75,1.5,1,0,0,8,4,1.5,1,0,0,1,0,1,0,0,226,0
0,19.17,8.585,0,1,0,13,8,0.75,1,1,7,0,0,1,0,96,1,1
1,18.17,10.25,0,1,0,8,8,1.085,0,0,0,0,0,1,0,320,14,0
1,27.67,0.75,0,1,0,11,8,0.165,0,0,0,1,0,1,0,220,252,0
1,32.67,9,1,0,0,9,8,5.25,1,0,0,1,0,1,0,154,1,1
0,25.08,2.54,1,0,0,6,4,0.25,1,0,0,1,0,1,0,370,1,1
1,23.17,11.125,0,1,0,14,8,0.46,1,1,1,0,0,1,0,100,1,1
0,16.33,0.21,0,1,0,6,4,0.125,0,0,0,0,0,1,0,200,2,0
1,51.83,2.04,1,0,0,1,1,1.5,0,0,0,0,0,1,0,120,2,0
0,17.92,10.21,0,1,0,1,1,0,0,0,0,0,0,1,0,0,51,0
1,25.58,0.335,0,1,0,4,8,3.5,0,0,0,1,0,1,0,340,1,0
1,23.08,2.5,0,1,0,1,1,0.085,0,0,0,1,0,1,0,100,4209,0
1,39.5,1.625,0,1,0,8,4,1.5,0,0,0,0,0,1,0,0,317,0
1,16,3.125,0,1,0,9,4,0.085,0,1,1,0,0,1,0,0,7,0
0,30,5.29,0,1,0,10,2,2.25,1,1,5,1,0,1,0,99,501,1
1,28,2,0,1,0,4,8,4.165,1,1,2,1,0,1,0,181,1,1
0,26.17,2,0,1,0,5,3,0,0,0,0,1,0,1,0,276,2,0
1,35.75,2.415,0,1,0,9,4,0.125,0,1,2,0,0,1,0,220,2,0
1,27.75,0.585,1,0,0,13,4,0.25,1,1,2,0,0,1,0,260,501,1
0,15.75,0.375,0,1,0,8,4,1,0,0,0,0,0,1,0,120,19,0
1,21.67,1.165,1,0,0,4,4,2.5,1,1,1,0,0,1,0,180,21,0
0,40.83,10,0,1,0,11,8,1.75,1,0,0,0,0,1,0,29,838,1
1,34.08,2.5,0,1,0,8,4,1,0,0,0,0,0,1,0,460,17,0
1,27.67,13.75,0,1,0,9,4,5.75,1,0,0,1,0,1,0,487,501,1
1,43.25,25.21,0,1,0,11,8,0.21,1,1,1,0,0,1,0,760,91,0
0,41.58,1.04,0,1,0,6,4,0.665,0,0,0,0,0,1,0,240,238,0
1,26.75,4.5,1,0,0,8,5,2.5,0,0,0,0,0,1,0,200,1211,0
1,22,7.835,1,0,0,3,5,0.165,0,0,0,1,0,1,0,184,1,0
1,30.83,0,0,1,0,9,4,1.25,1,1,1,0,0,1,0,202,1,1
1,27.83,1,1,0,0,2,8,3,0,0,0,0,0,1,0,176,538,0
0,30.5,6.5,0,1,0,8,5,4,1,1,7,1,0,1,0,0,3066,1
1,35,3.375,0,1,0,8,8,8.29,0,0,0,1,0,1,0,0,1,0
1,19,1.75,1,0,0,8,4,2.335,0,0,0,1,0,1,0,112,7,0
1,23.42,1,0,1,0,8,4,0.5,0,0,0,1,1,0,0,280,1,0
0,19.5,0.165,0,1,0,11,4,0.04,0,0,0,1,0,1,0,380,1,0
1,29.42,1.25,0,1,0,8,8,0.25,0,1,2,1,0,1,0,400,109,0
0,31.92,3.125,0,1,0,1,1,3.04,0,1,2,1,0,1,0,200,5,0
1,20.67,0.835,1,0,0,8,4,2,0,0,0,1,1,0,0,240,1,0
0,45,4.585,0,1,0,4,8,1,0,0,0,1,1,0,0,240,1,0
1,54.83,15.5,0,1,0,10,9,0,1,1,20,0,0,1,0,152,131,0
1,57.83,7.04,0,1,0,7,4,14,1,1,6,1,0,1,0,360,1333,1
1,34.92,2.5,0,1,0,9,4,0,1,0,0,1,0,1,0,239,201,1
1,20,1.25,1,0,0,4,4,0.125,0,0,0,0,0,1,0,140,5,0
0,22.67,7,0,1,0,8,4,0.165,0,0,0,0,0,1,0,160,1,0
0,53.33,0.165,0,1,0,1,1,0,0,0,0,1,1,0,0,62,28,0
1,25.42,0.54,0,1,0,9,4,0.165,0,1,1,0,0,1,0,272,445,0
1,34.17,2.75,0,1,0,3,5,2.5,0,0,0,1,0,1,0,232,201,0
0,18.83,9.54,0,1,0,6,4,0.085,1,0,0,0,0,1,0,100,1,1
1,23.92,0.665,0,1,0,8,4,0.165,0,0,0,0,0,1,0,100,1,1
1,21.17,0.25,1,0,0,8,8,0.25,0,0,0,0,0,1,0,280,205,0
0,23.42,0.79,1,0,0,11,4,1.5,1,1,2,1,0,1,0,80,401,1
1,17.5,22,0,0,1,1,7,0,0,0,0,1,0,0,1,450,100001,1
0,24.5,2.415,1,0,0,8,4,0,0,0,0,0,0,1,0,120,1,0
1,56.75,12.25,0,1,0,7,4,1.25,1,1,4,1,0,1,0,200,1,1
0,16,0.165,0,1,0,6,4,1,0,1,2,1,0,1,0,320,2,0
1,48.58,0.205,1,0,0,4,4,0.25,1,1,11,0,0,1,0,380,2733,1
0,19.67,0.21,0,1,0,11,8,0.29,1,1,11,0,0,1,0,80,100,1
1,38.25,10.125,1,0,0,4,4,0.125,0,0,0,0,0,1,0,160,1,0
1,20.08,0.25,0,1,0,11,4,0.125,0,0,0,0,0,1,0,200,1,0
1,37.5,1.75,1,0,0,8,5,0.25,1,0,0,1,0,1,0,164,401,0
1,23.58,0.46,1,0,0,9,4,2.625,1,1,6,1,0,1,0,208,348,0
1,21.92,0.54,1,0,0,14,4,0.04,1,1,1,1,0,1,0,840,60,1
1,48.17,3.5,0,1,0,6,4,3.5,1,0,0,0,1,0,0,230,1,1
1,40.92,2.25,1,0,0,14,8,10,1,0,0,1,0,1,0,176,1,0
0,25.33,2.085,0,1,0,8,8,2.75,1,0,0,1,0,1,0,360,2,0
1,24.08,9,0,1,0,6,4,0.25,0,0,0,1,0,1,0,0,1,0
1,18.08,6.75,1,0,0,7,4,0.04,0,0,0,0,0,1,0,140,1,0
1,23,0.75,0,1,0,7,4,0.5,0,0,0,1,1,0,0,320,1,0
1,27.83,1.5,0,1,0,9,4,2.25,0,1,1,1,0,1,0,100,4,0
1,42.83,1.25,0,1,0,7,4,13.875,0,1,1,1,0,1,0,352,113,0
1,21.58,0.79,1,0,0,13,4,0.665,0,0,0,0,0,1,0,160,1,0
0,33.25,2.5,1,0,0,8,4,2.5,0,0,0,1,0,1,0,0,3,0
1,17.67,4.46,0,1,0,8,4,0.25,0,0,0,0,1,0,0,80,1,0
0,51.92,6.5,0,1,0,3,5,3.085,0,0,0,1,0,1,0,73,1,0
1,22.08,11.46,0,1,0,4,4,1.585,0,0,0,1,0,1,0,100,1213,0
0,47.75,8,0,1,0,8,4,7.875,1,1,6,1,0,1,0,0,1261,1
1,24.42,2,0,1,0,10,2,0.165,0,1,2,0,0,1,0,320,1301,0
1,52.5,6.5,0,1,0,4,4,6.29,1,1,15,0,0,1,0,0,11203,1
1,25.67,2.21,1,0,0,6,4,4,1,0,0,0,0,1,0,188,1,0
0,22.42,11.25,1,0,0,14,8,0.75,1,1,4,0,0,1,0,0,322,1
0,28.17,0.375,0,1,0,11,4,0.585,1,1,4,0,0,1,0,80,1,1
0,22.67,0.335,0,1,0,11,4,0.75,0,0,0,0,1,0,0,160,1,0
1,48.75,26.335,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
1,48.08,3.75,0,1,0,3,5,1,0,0,0,0,0,1,0,100,3,0
1,37.75,7,0,1,0,11,8,11.5,1,1,7,1,0,1,0,300,6,0
1,16.25,0,1,0,0,6,4,0.25,0,0,0,0,0,1,0,60,1,0
1,16.25,0.835,0,1,0,7,4,0.085,1,0,0,0,1,0,0,200,1,0
1,80.25,5.5,0,1,0,8,4,0.54,1,0,0,0,0,1,0,0,341,0
0,21.5,6,0,1,0,6,4,2.5,1,1,3,0,0,1,0,80,919,1
1,42.08,1.04,0,1,0,9,4,5,1,1,6,1,0,1,0,500,10001,1
1,34.5,4.04,1,0,0,3,5,8.5,1,1,7,1,0,1,0,195,1,1
1,47.67,0.29,0,1,0,8,5,15,1,1,20,0,0,1,0,0,15001,1
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,38.42,0.705,0,1,0,8,4,0.375,0,1,2,0,0,1,0,225,501,0
1,38.67,0.21,0,1,0,4,4,0.085,1,0,0,1,0,1,0,280,1,1
1,19.17,0,1,0,0,7,5,0,0,0,0,1,1,0,0,500,2,1
0,20.42,10.5,1,0,0,14,8,0,0,0,0,1,0,1,0,154,33,0
0,32,6,0,1,0,2,4,1.25,0,0,0,0,0,1,0,272,1,0
0,42.25,1.75,1,0,0,8,4,0,0,0,0,1,0,1,0,150,2,0
1,18.58,5.71,0,1,0,2,4,0.54,0,0,0,0,0,1,0,120,1,0
1,31.83,2.5,0,1,0,6,4,7.5,1,0,0,1,0,1,0,523,1,0
1,30.17,6.5,0,1,0,13,4,3.125,1,1,8,0,0,1,0,330,1201,1
1,19.33,9.5,0,1,0,11,4,1,1,0,0,1,0,1,0,60,401,1
1,36.5,4.25,0,1,0,11,4,3.5,0,0,0,0,0,1,0,454,51,0
1,25.17,3.5,0,1,0,13,4,0.625,1,1,7,0,0,1,0,0,7060,1
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
1,43.08,0.375,1,0,0,8,4,0.375,1,1,8,1,0,1,0,300,163,1
0,33.75,0.75,0,1,0,4,5,1,1,1,3,1,0,1,0,212,1,0
1,34,5.085,1,0,0,3,5,1.085,0,0,0,1,0,1,0,480,1,0
1,31.57,0.5,0,1,0,8,5,0.835,1,0,0,1,1,0,0,320,1,0
0,33.17,2.25,1,0,0,13,4,3.5,0,0,0,1,0,1,0,200,142,0
1,30.75,1.585,0,1,0,2,4,0.585,0,0,0,1,1,0,0,0,1,0
1,20.25,9.96,0,1,0,10,2,0,1,0,0,0,0,1,0,0,1,1
1,33.58,0.335,1,0,0,13,4,0.085,0,0,0,0,0,1,0,180,1,0
1,16.08,0.75,0,1,0,8,4,1.75,1,1,5,1,0,1,0,352,691,1
1,42,9.79,0,1,0,14,8,7.96,1,1,8,0,0,1,0,0,1,1
1,36.67,4.415,1,0,0,4,4,0.25,1,1,10,1,0,1,0,320,1,1
1,21.83,1.54,0,1,0,4,4,0.085,0,0,0,1,0,1,0,356,1,0
1,28,3,0,1,0,9,4,0.75,0,0,0,1,0,1,0,300,68,0
1,20.5,2.415,0,1,0,8,4,2,1,1,11,1,0,1,0,200,3001,1
