1,2,3,4,5,6,7,8,9,x
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0,0,0
1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,0
1.5184799999999998,13.64,3.87,1.27,71.96,0.54,8.32,0,0.32,1
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,0
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,0
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0,0,1
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,0
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,1
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,0
1.51709,13,3.47,1.79,72.72,0.66,8.18,0,0,1
1.51721,12.87,3.48,1.33,73.04,0.56,8.43,0,0,0
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0,0.09,0
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,1
1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,1
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,1
1.51784,12.68,3.67,1.16,73.11,0.61,8.7,0,0,0
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,1
1.51755,13,3.6,1.36,72.99,0.57,8.4,0,0.11,0
1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,1
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,1
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0,0,1
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,1
1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,0
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0,0.12,1
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,0
1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,0
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,0
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,1
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0,0,1
1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,0
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,1
1.5164,12.55,3.48,1.87,73.23,0.63,8.08,0,0.09,1
1.51784,13.08,3.49,1.28,72.86,0.6,8.49,0,0,0
1.52227,14.17,3.81,0.78,71.35,0,9.69,0,0,0
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0,0,0
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,1
1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,0
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,1
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,1
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,0
1.5174299999999998,13.3,3.6,1.14,73.09,0.58,8.17,0,0,0
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,1
1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,0
1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,0
1.51764,12.98,3.54,1.21,73,0.65,8.53,0,0,0
1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,1
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0,0,0
1.5241,13.83,2.9,1.17,71.15,0.08,10.79,0,0,1
1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,0
1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,0
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,1
