1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
37,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,158.7,63.6,54.5,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,8,9,9,40,8,31,38,115,0
25,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,105.8,192.7,71.4,55.7,2844,0,0,0,1,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,1,0,0,13,24,8.5,4,16,19,25,63,0
44,18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,97,173.5,65.4,53,2290,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9,49,8,28,32,138,1
51,13,0,1,0,1,0,0,0,0,0,1,0,0,1,0,114.2,198.9,68.4,58.7,3430,0,0,1,0,0,0,0,0,0,1,0,0,0,0,152,0,0,0,1,0,0,0,0,32,29,21,57,0,25,25,35,1
31,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2395,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,24,6,8.8,1,19,23,29,49,0
51,14,1,1,0,0,1,0,0,1,0,0,0,0,1,0,95.9,173.2,66.3,50.2,2818,0,0,0,1,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,0,0,1,0,27,33,7,18,10,19,24,24,0
48,20,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.3,171.7,65.5,55.7,2300,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,10,0,16,26,32,185,0
25,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,105.8,192.7,71.4,55.9,3086,0,0,0,1,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,1,0,0,10,24,8.3,15,16,17,20,81,0
4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.5,167.5,65.2,53.3,2289,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,1,0,0,0,0,0,0,0,11,31,9,52,19,27,33,169,1
36,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,0,1,0,0,16,30,8.7,55,1,27,32,7,0
32,12,1,0,0,0,1,0,0,1,0,0,0,0,1,0,91.3,170.7,67.9,49.7,3071,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,9,23,12,19,25,60,0
15,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.6,63.8,53.3,2028,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,146,0
51,15,1,0,0,0,1,0,0,1,0,0,0,0,1,0,98.4,175.7,72.3,50.5,3366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,203,0,0,0,0,0,1,0,0,37,13,10,33,18,17,28,186,0
48,20,0,0,0,1,0,0,0,0,1,0,0,1,0,0,97.3,171.7,65.5,55.7,2264,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,0,0,1,0,0,0,0,6,24,23,35,8,37,46,151,0
3,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.1,186.6,66.5,56.1,2695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9.3,4,13,21,28,20,0
21,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.6,1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,110,0
42,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.5,175.4,65.2,54.1,2304,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,1,0,0,0,0,0,0,0,11,31,9,52,19,27,33,165,1
13,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,165.3,63.8,54.5,1971,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,139,0
46,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,166.3,64.4,52.8,2122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,28,34,159,1
30,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,21,28,76,1
33,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,102.9,183.5,67.7,52,2976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,171,0,0,0,0,0,1,0,0,15,22,9.3,24,12,20,24,53,0
22,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,95.3,169,65.7,49.6,2385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70,0,0,1,0,0,0,0,0,38,36,9.4,1,21,17,23,33,0
21,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,93.7,157.3,63.8,50.6,2191,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,1,0,0,7,23,7.6,2,16,24,30,163,0
38,19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,95.7,169.7,63.6,59.1,2280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,8,9,9,40,8,31,37,126,1
37,21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,104.3,188.8,67.2,57.5,3034,0,0,0,1,0,0,0,0,0,1,0,0,0,0,141,0,0,0,0,0,1,0,0,35,15,9.5,7,15,23,28,30,0
12,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,88.4,141.1,60.3,53.2,1488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,0,1,0,0,0,0,0,0,2,9,9.5,34,11,47,53,101,0
3,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.1,186.6,66.5,56.1,2758,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9.3,4,13,21,28,42,0
51,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,88.6,168.8,64.1,48.8,2548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130,0,0,0,0,0,1,0,0,23,4,9,5,10,21,27,50,0
20,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,113,199.6,69.6,52.8,4066,1,0,0,0,0,0,0,0,0,0,1,0,0,0,258,0,0,0,0,0,1,0,0,31,35,8.1,27,7,15,19,88,1
47,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,110,190.9,70.3,56.5,3515,0,0,0,1,0,0,0,0,1,0,0,0,0,0,183,0,0,0,1,0,0,0,0,26,32,21.5,12,3,22,25,83,0
