1,2,3,4,5,6,7,x
0.63,0.75,0.48,0.5,0.64,0.73,0.66,0
0.71,0.52,0.48,0.5,0.64,1,0.99,0
0.72,0.42,0.48,0.5,0.65,0.77,0.79,0
0.79,0.41,0.48,0.5,0.66,0.81,0.83,0
0.69,0.43,0.48,0.5,0.59,0.74,0.77,0
0.78,0.33,0.48,0.5,0.57,0.77,0.79,0
0.67,0.37,0.48,0.5,0.54,0.64,0.68,0
0.64,0.46,0.48,0.5,0.48,0.73,0.76,0
0.76,0.71,0.48,0.5,0.5,0.71,0.75,0
0.84,0.49,0.48,0.5,0.55,0.78,0.74,0
0.63,0.42,0.48,0.5,0.48,0.77,0.8,0
0.81,0.53,0.48,0.5,0.57,0.87,0.88,0
0.87,0.49,0.48,0.5,0.61,0.76,0.79,0
0.47,0.46,0.48,0.5,0.62,0.74,0.77,0
0.76,0.41,0.48,0.5,0.5,0.59,0.62,0
0.81,0.52,0.48,0.5,0.57,0.78,0.8,0
0.73,0.26,0.48,0.5,0.57,0.75,0.78,0
0.49,0.61,1,0.5,0.56,0.71,0.74,0
0.63,0.51,0.48,0.5,0.64,0.72,0.76,0
0.86,0.55,0.48,0.5,0.63,0.81,0.83,0
0.79,0.54,0.48,0.5,0.5,0.66,0.68,0
0.57,0.38,0.48,0.5,0.06,0.49,0.33,0
0.67,0.88,0.48,0.5,0.73,0.5,0.25,0
0.61,0.75,0.48,0.5,0.51,0.33,0.33,0
0.74,0.9,0.48,0.5,0.57,0.53,0.29,0
0.68,0.76,0.48,0.5,0.84,0.45,0.27,0
0.56,0.68,0.48,0.5,0.77,0.36,0.45,0
0.65,0.51,0.48,0.5,0.66,0.54,0.33,0
0.52,0.81,0.48,0.5,0.72,0.38,0.38,0
0.6,0.76,1,0.5,0.77,0.59,0.52,0
0.69,0.59,0.48,0.5,0.77,0.39,0.21,0
0.63,0.49,0.48,0.5,0.79,0.45,0.28,0
0.68,0.63,0.48,0.5,0.73,0.4,0.3,0
0.74,0.49,0.48,0.5,0.42,0.54,0.36,0
0.7,0.61,0.48,0.5,0.56,0.52,0.43,0
0.66,0.86,0.48,0.5,0.34,0.41,0.36,0
0.65,0.57,0.48,0.5,0.47,0.47,0.51,0
0.67,0.7,0.48,0.5,0.46,0.45,0.33,0
0.67,0.61,0.48,0.5,0.51,0.37,0.38,0
0.63,1,0.48,0.5,0.35,0.51,0.49,0
0.66,0.74,0.48,0.5,0.31,0.38,0.43,0
0.67,0.81,0.48,0.5,0.25,0.42,0.25,0
0.68,0.82,0.48,0.5,0.38,0.65,0.56,0
0.7,0.64,0.48,0.5,0.47,0.51,0.47,0
0.74,0.82,0.48,0.5,0.49,0.49,0.41,0
0.63,0.83,0.48,0.5,0.4,0.39,0.19,0
0.63,0.71,0.48,0.5,0.6,0.4,0.39,0
0.64,0.84,0.48,0.5,0.37,0.45,0.4,0
0.63,0.65,0.48,0.5,0.39,0.44,0.35,0
0.64,0.66,0.48,0.5,0.41,0.39,0.2,0
0.68,0.67,0.48,0.5,0.49,0.4,0.34,0
0.64,0.81,0.48,0.5,0.37,0.39,0.44,0
0.29,0.39,0.48,0.5,0.52,0.4,0.48,0
0.62,0.83,0.48,0.5,0.46,0.36,0.4,0
0.56,0.54,0.48,0.5,0.43,0.37,0.3,0
0.69,0.66,0.48,0.5,0.41,0.5,0.25,0
0.43,0.59,0.48,0.5,0.52,0.49,0.56,0
0.74,0.56,0.48,0.5,0.47,0.68,0.3,0
0.71,0.57,0.48,0.5,0.48,0.35,0.32,0
0.59,0.61,0.48,0.5,0.42,0.42,0.37,0
0.74,0.74,0.48,0.5,0.31,0.53,0.52,0
