1,2,3,4,5,6,7,8,9,x
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0,0.18,1
1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,1
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,1
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,1
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,1
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,1
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,1
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0,0,1
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,1
1.51709,13,3.47,1.79,72.72,0.66,8.18,0,0,1
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,1
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,1
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0,0,0
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0,0.1,0
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,0
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,0
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,0
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,0
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,0
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,0
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,0
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0,0.37,0
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,0
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,0
1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,0
1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,0
1.51316,13.02,0,3.04,70.48,6.21,6.96,0,0,0
1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,0
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0,0
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0,0,0
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,0
1.51613,13.88,1.78,1.79,73.1,0,8.67,0.76,0,0
1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,0
1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,0
1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,0
1.51683,14.56,0,1.98,73.29,0,8.52,1.57,0.07,0
1.51545,14.14,0,2.68,73.39,0.08,9.07,0.61,0.05,0
1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,0
1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,0
1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,0
1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,0
1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,0
1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,0
1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,0
