1,2,3,4,5,6,7,8,9,10,11,12,x
28,0,1,0,0,0,107,86,2464,16,1977,10,0
19,0,0,0,1,0,250,88,3302,16,1972,11,1
29.5,0,1,0,0,0,98,68,2135,17,1979,13,0
24.3,0,1,0,0,0,151,90,3003,20,1981,0,1
17.5,0,0,0,0,1,318,140,4080,14,1979,9,1
18,0,0,0,1,0,171,97,2984,15,1976,11,1
23,0,0,0,1,0,198,95,2904,16,1974,21,1
16,0,0,0,1,0,225,105,3439,16,1972,21,1
26,0,1,0,0,0,156,92,2585,15,1983,7,1
38,0,1,0,0,0,105,63,2125,15,1983,21,1
32.4,0,1,0,0,0,107,72,2290,17,1981,13,0
31,0,1,0,0,0,112,85,2575,16,1983,22,1
14,0,0,0,0,1,400,175,4385,12,1973,22,1
14,0,0,0,0,1,304,150,3672,12,1974,0,1
20.2,0,0,0,0,1,302,139,3570,13,1979,16,1
31.5,0,1,0,0,0,98,68,2045,19,1978,13,0
19.8,0,0,0,1,0,200,85,2990,18,1980,16,1
33.8,0,1,0,0,0,97,67,2145,18,1981,25,0
17.5,0,0,0,0,1,305,140,4215,13,1977,6,1
18,0,0,0,0,1,318,150,3436,11,1971,21,1
34,0,1,0,0,0,112,88,2395,18,1983,6,1
18,0,0,0,1,0,250,105,3459,16,1976,6,1
13,0,0,0,0,1,318,150,3940,13,1977,21,1
13,0,0,0,0,1,440,215,4735,11,1974,7,1
15,0,0,0,0,1,350,145,4082,13,1974,6,1
14,0,0,0,0,1,318,150,4077,14,1973,21,1
27.2,0,1,0,0,0,135,84,2490,16,1982,21,1
29,0,1,0,0,0,90,70,1937,14,1976,29,0
26,0,1,0,0,0,116,75,2246,14,1975,10,0
21,0,1,0,0,0,140,72,2401,20,1974,6,1
15,0,0,0,0,1,390,190,3850,9,1971,0,1
40.8,0,1,0,0,0,85,65,2110,19,1981,8,0
30,0,1,0,0,0,79,70,2074,20,1972,20,0
22,0,0,0,1,0,225,100,3233,15,1977,21,1
37,0,1,0,0,0,85,65,1975,19,1982,8,0
28.8,0,0,0,1,0,173,115,2595,11,1980,6,1
32,0,1,0,0,0,83,61,2003,19,1975,8,0
10,0,0,0,0,1,360,215,4615,14,1971,11,1
31,0,1,0,0,0,76,52,1649,17,1975,26,0
21,0,0,0,1,0,200,85,2587,16,1971,11,1
27,0,1,0,0,0,140,86,2790,16,1983,11,1
28,0,1,0,0,0,120,79,2625,19,1983,11,1
16,0,0,0,0,1,318,150,4498,15,1976,21,1
44,0,1,0,0,0,97,52,2130,25,1983,29,0
14,0,0,0,0,1,318,150,4096,13,1972,21,1
28,0,1,0,0,0,97,75,2155,16,1977,26,0
32.1,0,1,0,0,0,98,70,2120,16,1981,6,1
36.4,0,0,1,0,0,121,67,2950,20,1981,1,0
23.5,0,0,0,1,0,173,110,2725,13,1982,6,1
36.1,0,1,0,0,0,91,60,1800,16,1979,13,0
18,0,0,0,1,0,232,100,3288,16,1972,0,1
29,0,1,0,0,0,85,52,2035,22,1977,6,1
9,0,0,0,0,1,304,193,4732,19,1971,12,1
35.7,0,1,0,0,0,98,80,1915,14,1980,9,1
24,0,1,0,0,0,90,75,2108,16,1975,10,0
30.7,0,0,0,1,0,145,76,3160,20,1982,28,0
32.8,0,1,0,0,0,78,52,1985,19,1979,14,0
16,0,0,0,1,0,258,110,3632,18,1975,0,1
34.7,0,1,0,0,0,105,63,2215,15,1982,21,1
25,0,1,0,0,0,140,92,2572,15,1977,5,1
31,0,1,0,0,0,79,67,2000,16,1975,10,0
29.8,0,1,0,0,0,134,90,2711,16,1981,26,0
22,0,1,0,0,0,121,76,2511,18,1973,29,0
38,0,1,0,0,0,91,67,1995,16,1983,8,0
26,0,1,0,0,0,121,113,2234,13,1971,2,0
36,0,1,0,0,0,135,84,2370,13,1983,9,1
27.4,0,1,0,0,0,121,80,2670,15,1980,0,1
21.5,0,0,0,1,0,231,115,3245,15,1980,22,1
31,0,1,0,0,0,79,67,1950,19,1975,8,0
23.9,0,1,0,0,0,119,97,2405,15,1979,8,0
19.4,0,0,0,1,0,232,90,3210,17,1979,0,1
25,0,1,0,0,0,140,75,2542,17,1975,6,1
44.6,0,1,0,0,0,91,67,1850,14,1981,13,0
15.5,0,0,0,0,1,318,145,4140,14,1978,9,1
25,0,1,0,0,0,90,71,2223,17,1976,29,0
23.7,1,0,0,0,0,70,100,2420,13,1981,14,0
27.9,0,1,0,0,0,156,105,2800,14,1981,9,1
26.6,0,0,0,0,1,350,105,3725,19,1982,18,1
20,0,0,0,1,0,232,100,2914,16,1976,0,1
28,0,1,0,0,0,116,90,2123,14,1972,19,0
13,0,0,0,0,1,350,155,4502,14,1973,3,1
36,0,1,0,0,0,120,88,2160,15,1983,17,0
29.8,0,1,0,0,0,89,62,1845,15,1981,29,0
24.5,0,1,0,0,0,98,60,2164,22,1977,6,1
20,0,1,0,0,0,140,90,2408,20,1973,6,1
12,0,0,0,0,1,383,180,4955,12,1972,9,1
19,0,1,0,0,0,120,88,3270,22,1977,20,0
19,0,0,0,1,0,225,95,3264,16,1976,21,1
30,0,1,0,0,0,98,68,2155,17,1979,6,1
33.7,0,1,0,0,0,107,75,2210,14,1982,13,0
30,0,1,0,0,0,135,84,2385,13,1982,21,1
19.2,0,0,0,1,0,231,105,3535,19,1979,22,1
32.3,0,1,0,0,0,97,67,2065,18,1982,25,0
24,0,1,0,0,0,140,92,2865,16,1983,11,1
18.6,0,0,0,1,0,225,110,3620,19,1979,9,1
23.8,0,1,0,0,0,151,85,2855,18,1979,18,1
15,0,0,0,0,1,318,150,3777,13,1974,9,1
27,0,1,0,0,0,151,90,2950,17,1983,6,1
26.4,0,1,0,0,0,140,88,2870,18,1981,11,1
26,0,1,0,0,0,97,75,2265,18,1978,26,0
33.5,0,1,0,0,0,151,90,2556,13,1980,22,1
38,0,1,0,0,0,91,67,1965,15,1983,13,0
24,0,1,0,0,0,120,97,2489,15,1975,13,0
35,0,1,0,0,0,122,88,2500,15,1981,27,0
34.5,0,1,0,0,0,105,70,2150,15,1980,21,1
10,0,0,0,0,1,307,200,4376,15,1971,6,1
12,0,0,0,0,1,350,160,4456,14,1973,18,1
11,0,0,0,0,1,429,208,4633,11,1973,16,1
39.4,0,1,0,0,0,85,70,2070,19,1979,8,0
32,0,1,0,0,0,135,84,2295,12,1983,9,1
19,0,0,0,1,0,250,100,3282,15,1972,22,1
20,0,0,0,1,0,225,100,3651,18,1977,9,1
37,0,1,0,0,0,119,92,2434,15,1981,8,0
13,0,0,0,0,1,400,170,4746,12,1972,11,1
30.5,0,1,0,0,0,97,78,2190,14,1978,29,0
19,1,0,0,0,0,70,97,2330,14,1973,14,0
21,0,0,0,1,0,155,107,2472,14,1974,16,1
17,0,0,0,1,0,163,125,3140,14,1979,28,0
36,0,1,0,0,0,105,74,1980,15,1983,29,0
