1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
4,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,173.4,65.2,54.7,2302,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,0,17,27,8.5,58,12,27,34,177,1
1,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,172,65.4,52.5,2145,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9.5,49,8,32,37,131,1
47,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,115.6,202.6,71.7,56.3,3770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,183,0,0,0,1,0,0,0,0,26,32,21.5,12,3,22,25,87,0
41,18,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,156.9,63.4,53.7,2050,0,0,0,0,1,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,30,2,9,43,9,31,36,100,0
28,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,94.5,168.7,64,52.6,2300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,1,0,0,14,11,9.4,6,22,26,29,176,0
51,11,1,1,0,0,1,0,0,1,0,0,0,1,0,0,95.9,173.2,66.3,50.2,2921,0,0,0,1,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,0,0,1,0,27,33,7,18,10,19,24,39,0
14,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2365,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,19,26,8.5,53,10,25,32,128,0
21,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.6,1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,110,0
4,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,97.2,173.4,65.2,54.7,2324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,0,17,27,8.5,58,12,27,34,168,1
28,12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,95.1,162.4,63.8,53.3,2008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,158,0
14,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2405,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,19,26,8.5,53,10,25,32,155,0
47,9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,106.7,187.5,70.3,54.9,3495,0,0,0,1,0,0,0,0,1,0,0,0,0,0,183,0,0,0,1,0,0,0,0,26,32,21.5,12,3,22,25,84,1
44,18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,97,173.5,65.4,53,2455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,30,3,9,56,12,25,31,0,1
30,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,21,28,76,1
9,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,98.8,177.8,66.5,55.5,2410,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,20,23,8.6,50,8,26,32,1,1
49,21,1,0,0,1,0,0,0,0,1,0,0,0,1,0,109.1,188.8,68.9,55.5,3012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,173,0,0,0,0,0,1,0,0,26,7,8.8,13,16,18,23,77,0
7,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,103.3,174.6,64.6,59.8,2535,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,18,26,8.5,53,10,24,30,166,0
51,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.1,176.8,66.6,50.5,2460,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,0,0,0,0,0,1,0,0,22,34,8.7,59,23,23,31,179,0
14,11,1,1,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2403,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,0,0,0,1,0,12,26,7.5,9,16,23,30,172,0
6,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.4,184.6,66.5,55.1,3060,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,9,19,12,19,25,32,1
12,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,88.4,141.1,60.3,53.2,1488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,0,1,0,0,0,0,0,0,2,9,9.5,34,11,47,53,101,0
51,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,88.6,168.8,64.1,48.8,2548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130,0,0,0,0,0,1,0,0,23,4,9,5,10,21,27,50,0
11,14,1,1,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.8,2128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,0,1,0,7,23,7.6,2,16,24,30,149,0
4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.5,167.5,65.2,53.3,2236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,1,0,0,0,0,0,0,0,11,31,9,52,19,27,33,147,1
26,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,107.9,186.7,68.4,56.7,3020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,1,0,0,22,17,8.4,58,10,19,24,19,1
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,103.5,189,66.9,55.7,3230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,209,0,0,0,0,0,1,0,0,30,23,8,28,15,16,22,86,1
