1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,31.08,3.085,0,1,0,8,4,2.5,0,1,2,1,0,1,0,160,42,0
1,23.25,1.5,0,1,0,11,4,2.375,1,1,3,1,0,1,0,0,583,1
0,26.58,2.54,1,0,0,1,1,0,0,0,0,1,0,1,0,180,61,0
1,20.67,1.25,1,0,0,8,8,1.375,1,1,3,1,0,1,0,140,211,0
1,26.17,12.5,1,0,0,4,8,1.25,0,0,0,1,0,1,0,0,18,0
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
0,28.5,3.04,1,0,0,14,8,2.54,1,1,1,0,0,1,0,70,1,1
1,31.57,4,1,0,0,3,4,0.085,0,0,0,1,0,1,0,411,1,0
0,31.75,3,1,0,0,5,3,0,0,0,0,0,0,1,0,160,21,0
1,31.25,2.835,0,1,0,1,1,0,0,1,5,0,0,1,0,176,147,0
0,28.75,3.75,0,1,0,8,4,1.085,1,1,1,1,0,1,0,371,1,1
1,25.67,12.5,0,1,0,13,4,1.21,1,1,67,1,0,1,0,140,259,1
1,20.17,9.25,0,1,0,8,4,1.665,1,1,3,1,0,1,0,40,29,1
1,44.25,11,1,0,0,2,4,1.5,1,0,0,0,1,0,0,0,1,0
1,16,3.125,0,1,0,9,4,0.085,0,1,1,0,0,1,0,0,7,0
1,28,2,0,1,0,4,8,4.165,1,1,2,1,0,1,0,181,1,1
0,24.33,2.5,1,0,0,3,5,4.5,0,0,0,0,0,1,0,200,457,0
1,25.67,0.29,1,0,0,8,4,1.5,0,0,0,1,0,1,0,160,1,0
0,40.33,7.54,1,0,0,11,8,8,1,1,14,0,0,1,0,0,2301,1
1,26.75,4.5,1,0,0,8,5,2.5,0,0,0,0,0,1,0,200,1211,0
1,24.58,13.5,1,0,0,1,1,0,0,0,0,0,0,1,0,184,1,0
1,21.08,10.085,1,0,0,10,8,1.25,0,0,0,0,0,1,0,260,1,0
1,64.08,20,0,1,0,14,8,17.5,1,1,9,1,0,1,0,0,1001,1
1,35,3.375,0,1,0,8,8,8.29,0,0,0,1,0,1,0,0,1,0
0,19.5,0.165,0,1,0,11,4,0.04,0,0,0,1,0,1,0,380,1,0
1,29.58,4.75,0,1,0,7,4,2,0,1,1,1,0,1,0,460,69,0
0,38.58,5,0,1,0,13,4,13.5,1,0,0,1,0,1,0,980,1,0
0,36.75,4.71,0,1,0,1,1,0,0,0,0,0,0,1,0,160,1,0
0,45,4.585,0,1,0,4,8,1,0,0,0,1,1,0,0,240,1,0
1,34.92,2.5,0,1,0,9,4,0,1,0,0,1,0,1,0,239,201,1
1,25.42,0.54,0,1,0,9,4,0.165,0,1,1,0,0,1,0,272,445,0
0,18.83,9.54,0,1,0,6,4,0.085,1,0,0,0,0,1,0,100,1,1
0,24.5,2.415,1,0,0,8,4,0,0,0,0,0,0,1,0,120,1,0
1,21.92,0.54,1,0,0,14,4,0.04,1,1,1,1,0,1,0,840,60,1
1,40.92,2.25,1,0,0,14,8,10,1,0,0,1,0,1,0,176,1,0
0,27.67,2.04,0,1,0,9,4,0.25,0,0,0,1,0,1,0,180,51,0
1,40,6.5,0,1,0,6,5,3.5,1,1,1,0,0,1,0,0,501,1
0,51.92,6.5,0,1,0,3,5,3.085,0,0,0,1,0,1,0,73,1,0
1,48.75,26.335,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,20.67,3,0,1,0,11,4,0.165,1,1,3,0,0,1,0,100,7,1
1,37.75,7,0,1,0,11,8,11.5,1,1,7,1,0,1,0,300,6,0
1,42.08,1.04,0,1,0,9,4,5,1,1,6,1,0,1,0,500,10001,1
0,18.92,9.25,1,0,0,8,4,1,1,1,4,1,0,1,0,80,501,1
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,51.58,15,0,1,0,8,4,8.5,1,1,9,0,0,1,0,0,1,1
1,19.17,0,1,0,0,7,5,0,0,0,0,1,1,0,0,500,2,1
0,42.25,1.75,1,0,0,8,4,0,0,0,0,1,0,1,0,150,2,0
0,17.58,9,0,1,0,6,4,1.375,1,0,0,1,0,1,0,0,1,1
1,22.67,2.54,1,0,0,8,8,2.585,1,0,0,0,0,1,0,0,1,1
1,31.83,2.5,0,1,0,6,4,7.5,1,0,0,1,0,1,0,523,1,0
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
1,43.08,0.375,1,0,0,8,4,0.375,1,1,8,1,0,1,0,300,163,1
0,33.17,2.25,1,0,0,13,4,3.5,0,0,0,1,0,1,0,200,142,0
1,30.75,1.585,0,1,0,2,4,0.585,0,0,0,1,1,0,0,0,1,0
0,20.5,11.835,0,1,0,8,8,6,1,0,0,0,0,1,0,340,1,1
0,37.33,2.5,0,1,0,3,8,0.21,0,0,0,0,0,1,0,260,247,0
1,33.58,2.75,0,1,0,7,4,4.25,1,1,6,0,0,1,0,204,1,1
1,21.83,1.54,0,1,0,4,4,0.085,0,0,0,1,0,1,0,356,1,0
0,21.67,11.5,1,0,0,5,3,0,1,1,11,1,0,1,0,0,1,1
1,32.33,3.5,0,1,0,4,4,0.5,0,0,0,1,0,1,0,232,1,0
1,17.92,0.205,0,1,0,6,4,0.04,0,0,0,0,0,1,0,280,751,0
0,24.75,12.5,0,1,0,6,4,1.5,1,1,12,1,0,1,0,120,568,1
1,22.67,0.165,0,1,0,8,3,2.25,0,0,0,1,1,0,0,0,1,1
0,20.83,3,0,1,0,6,4,0.04,1,0,0,0,0,1,0,100,1,1
0,41,2.04,1,0,0,11,8,0.125,1,1,23,1,0,1,0,455,1237,1
1,36.67,3.25,0,1,0,11,8,9,1,0,0,1,0,1,0,102,640,1
1,31.57,0.04,1,0,0,2,4,4.25,0,0,0,1,0,1,0,460,1,0
1,16.92,0.335,1,0,0,4,4,0.29,0,0,0,0,1,0,0,200,1,0
1,30.33,0.5,0,1,0,2,8,0.085,0,0,0,1,1,0,0,252,1,0
0,26.5,2.71,1,0,0,8,4,0.085,0,0,0,0,1,0,0,80,1,0
1,35.58,0.75,0,1,0,4,4,1.5,0,0,0,1,0,1,0,231,1,0
0,58.33,10,0,1,0,11,4,4,1,1,14,0,0,1,0,0,1603,1
1,29.67,0.75,1,0,0,8,4,0.04,0,0,0,0,0,1,0,240,1,0
