1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,30.17,0.5,0,1,0,8,4,1.75,1,1,11,0,0,1,0,32,541,1
0,24.92,1.25,0,1,0,1,1,0,1,0,0,0,0,1,0,80,1,0
1,27.83,1.5,0,1,0,9,4,2,1,1,11,1,0,1,0,434,36,1
1,32.42,3,0,1,0,2,4,0.165,0,0,0,1,0,1,0,120,1,0
1,76.75,22.29,0,1,0,10,9,12.75,1,1,1,1,0,1,0,0,110,1
1,13.75,4,1,0,0,9,4,1.75,1,1,2,1,0,1,0,120,1001,1
1,30.08,1.04,1,0,0,3,5,0.5,1,1,10,1,0,1,0,132,29,0
1,54.58,9.415,0,1,0,1,1,14.415,1,1,11,1,0,1,0,30,301,1
1,41.17,1.335,0,1,0,2,4,0.165,0,0,0,0,0,1,0,168,1,0
0,22.83,2.29,0,1,0,11,8,2.29,1,1,7,1,0,1,0,140,2385,1
1,26.67,2.71,1,0,0,13,4,5.25,1,1,1,0,0,1,0,211,1,1
0,30.58,10.665,0,1,0,11,8,0.085,0,1,12,1,0,1,0,129,4,0
1,23.5,3.165,1,0,0,4,4,0.415,0,1,1,1,0,1,0,280,81,0
1,29.83,2.04,1,0,0,14,8,0.04,0,0,0,0,0,1,0,128,2,0
1,25.08,1.71,0,1,0,14,4,1.665,1,1,1,1,0,1,0,395,21,1
1,34.17,5.25,0,1,0,9,4,0.085,0,0,0,1,0,1,0,290,7,1
0,17.33,9.5,0,1,0,6,4,1.75,0,1,10,1,0,1,0,0,11,0
0,25.25,13.5,1,0,0,1,1,2,0,1,1,1,0,1,0,200,2,0
0,58.67,4.46,0,1,0,11,8,3.04,1,1,6,0,0,1,0,43,561,1
0,23.25,5.875,0,1,0,11,4,3.17,1,1,10,0,0,1,0,120,246,1
0,28.67,1.04,0,1,0,8,4,2.5,1,1,5,1,0,1,0,300,1431,1
1,25,12,0,1,0,4,4,2.25,1,1,2,1,0,1,0,120,6,0
1,34.67,1.08,0,1,0,7,4,1.165,0,0,0,0,1,0,0,28,1,0
1,24.08,0.875,0,1,0,7,4,0.085,0,1,4,0,0,1,0,254,1951,0
1,22.67,1.585,1,0,0,9,4,3.085,1,1,6,0,0,1,0,80,1,1
1,25.67,3.25,0,1,0,8,8,2.29,0,1,1,1,0,1,0,416,22,0
0,71.58,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
1,25.75,0.5,0,1,0,8,4,1.46,1,1,5,1,0,1,0,312,1,1
1,34.17,9.17,0,1,0,8,4,4.5,1,1,12,1,0,1,0,0,222,1
0,52.17,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,36.75,5.125,0,1,0,10,4,5,1,0,0,1,0,1,0,0,4001,1
1,28.17,0.125,1,0,0,4,4,0.085,0,0,0,0,0,1,0,216,2101,0
1,20.75,5.085,1,0,0,5,4,0.29,0,0,0,0,0,1,0,140,185,0
1,40.92,0.835,0,1,0,1,1,0,1,0,0,0,0,1,0,130,2,0
1,21.83,11,0,1,0,14,4,0.29,1,1,6,0,0,1,0,121,1,1
1,19.33,10.915,0,1,0,8,5,0.585,0,1,2,1,0,1,0,200,8,0
1,24.17,0.875,0,1,0,11,4,4.625,1,1,2,1,0,1,0,520,2001,1
1,33.17,3.04,1,0,0,8,8,2.04,1,1,1,1,0,1,0,180,18028,1
1,21.42,0.75,1,0,0,12,7,0.75,0,0,0,1,0,1,0,132,3,0
0,22.92,11.585,0,1,0,13,4,0.04,1,0,0,0,0,1,0,80,1350,1
0,19.75,0.75,0,1,0,8,4,0.795,1,1,5,1,0,1,0,140,6,0
1,22.08,0.83,0,1,0,8,8,2.165,0,0,0,1,0,1,0,128,1,1
0,29.5,2,1,0,0,10,8,2,0,0,0,0,0,1,0,256,18,0
1,29.25,14.79,0,1,0,6,4,5.04,1,1,5,1,0,1,0,168,1,1
1,41.92,0.42,0,1,0,8,8,0.21,1,1,6,0,0,1,0,220,949,1
1,24.58,12.5,0,1,0,9,4,0.875,1,0,0,1,0,1,0,260,1,0
0,21.08,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,24.5,13.335,1,0,0,6,4,0.04,0,0,0,1,0,1,0,120,476,0
1,34.25,1.75,0,1,0,9,5,0.25,1,0,0,1,0,1,0,163,1,0
1,26.17,0.835,0,1,0,13,4,1.165,0,0,0,0,0,1,0,100,1,0
0,27.42,14.5,0,1,0,14,8,3.085,1,1,1,0,0,1,0,120,12,1
1,23.25,1,0,1,0,8,4,0.835,1,0,0,0,1,0,0,300,1,1
1,18.08,5.5,0,1,0,4,4,0.5,1,0,0,0,0,1,0,80,1,1
1,41.75,0.96,0,1,0,14,4,2.5,1,0,0,0,0,1,0,510,601,1
0,15.83,0.585,0,1,0,8,8,1.5,1,1,2,0,0,1,0,100,1,1
1,48.25,25.085,0,1,0,9,4,1.75,1,1,3,0,0,1,0,120,15,1
1,39.42,1.71,1,0,0,7,4,0.165,0,0,0,0,1,0,0,400,1,0
1,22.17,0.585,1,0,0,1,1,0,0,0,0,0,0,1,0,100,1,0
1,18.58,10.29,0,1,0,1,1,0.415,0,0,0,0,0,1,0,80,1,0
1,18,0.165,0,1,0,11,7,0.21,0,0,0,0,0,1,0,200,41,1
1,18.17,2.46,0,1,0,8,7,0.96,0,1,2,1,0,1,0,160,588,0
0,26.92,13.5,0,1,0,11,8,5,1,1,2,0,0,1,0,0,5001,1
1,19.5,9.585,0,1,0,6,4,0.79,0,0,0,0,0,1,0,80,351,0
1,39.08,6,0,1,0,7,4,1.29,1,1,5,1,0,1,0,108,1098,1
0,47,13,0,1,0,3,5,5.165,1,1,9,1,0,1,0,0,1,1
1,19.58,0.585,0,1,0,1,1,0,0,1,3,0,0,1,0,350,770,0
1,15.17,7,0,1,0,10,4,1,0,0,0,0,0,1,0,600,1,0
1,33,2.5,1,0,0,9,4,7,0,0,0,1,0,1,0,280,1,0
1,25.75,0.75,0,1,0,8,5,0.25,1,0,0,0,0,1,0,349,24,1
1,23.08,0,0,1,0,4,4,1,0,1,11,0,1,0,0,0,1,0
1,28.25,5.04,1,0,0,8,5,1.5,1,1,8,1,0,1,0,144,8,1
0,30.25,5.5,0,1,0,4,4,5.5,0,0,0,1,1,0,0,100,1,0
1,48.5,4.25,0,1,0,7,4,0.125,1,0,0,1,0,1,0,225,1,1
0,22.42,5.665,0,1,0,11,4,2.585,1,1,7,0,0,1,0,129,3258,1
1,32.83,2.5,0,1,0,13,8,2.75,1,1,6,0,0,1,0,160,2073,1
1,67.75,5.5,0,1,0,10,9,13,1,1,1,1,0,1,0,0,1,1
1,52.33,1.375,1,0,0,8,8,9.46,1,0,0,1,0,1,0,200,101,0
1,17.42,6.5,0,1,0,3,4,0.125,0,0,0,0,0,1,0,60,101,0
0,25,12.33,0,1,0,13,8,3.5,1,1,6,0,0,1,0,400,459,1
1,22.5,0.125,1,0,0,4,4,0.125,0,0,0,0,0,1,0,200,71,0
1,41.17,1.25,1,0,0,9,4,0.25,0,0,0,0,0,1,0,0,196,0
1,20.67,0.415,0,1,0,8,4,0.125,0,0,0,0,0,1,0,0,45,0
1,28.92,0.375,0,1,0,8,4,0.29,0,0,0,0,0,1,0,220,141,0
1,29.17,3.5,0,1,0,9,4,3.5,1,1,3,1,0,1,0,329,1,0
1,27,0.75,0,1,0,8,8,4.25,1,1,3,1,0,1,0,312,151,1
1,34.83,2.5,1,0,0,9,4,3,0,0,0,0,1,0,0,200,1,0
1,25.17,3,0,1,0,8,4,1.25,0,1,1,0,0,1,0,0,23,0
1,31.57,4,0,1,0,14,4,5,1,1,3,1,0,1,0,290,2280,1
1,28.25,5.125,0,1,0,14,4,4.75,1,1,2,0,0,1,0,420,8,1
1,22.25,9,0,1,0,6,4,0.085,0,0,0,0,0,1,0,0,1,0
1,41.42,5,0,1,0,11,8,5,1,1,6,1,0,1,0,470,1,1
1,18.5,2,0,1,0,3,4,1.5,1,1,2,0,0,1,0,120,301,1
1,26.75,1.125,0,1,0,14,8,1.25,1,0,0,0,0,1,0,0,5299,1
1,37.5,1.125,1,0,0,2,4,1.5,0,0,0,1,0,1,0,431,1,1
0,33.67,0.375,0,1,0,13,4,0.375,0,0,0,0,0,1,0,300,45,1
1,36.67,2,0,1,0,3,4,0.25,0,0,0,1,0,1,0,221,1,0
1,20.17,5.625,0,1,0,9,4,1.71,1,0,0,0,1,0,0,120,1,1
1,32.75,2.335,0,1,0,2,8,5.75,0,0,0,1,0,1,0,292,1,0
0,35.42,12,0,1,0,11,8,14,1,1,8,0,0,1,0,0,6591,1
0,16.5,1.25,0,1,0,11,4,0.25,0,1,1,0,0,1,0,108,99,0
1,20.42,1.085,0,1,0,11,4,1.5,0,0,0,0,0,1,0,108,8,0
1,49.17,2.29,0,1,0,1,1,0.29,0,0,0,0,0,1,0,200,4,0
0,52.83,15,0,1,0,8,4,5.5,1,1,14,0,0,1,0,0,2201,1
1,21.25,1.5,0,1,0,9,4,1.5,0,0,0,0,0,1,0,150,9,1
0,34.83,1.25,1,0,0,3,8,0.5,0,0,0,1,0,1,0,160,1,0
0,28.58,3.75,0,1,0,8,4,0.25,0,1,1,1,0,1,0,40,155,0
1,18.83,0,0,1,0,11,4,0.665,0,0,0,0,0,1,0,160,2,0
0,22.67,0.75,0,1,0,8,4,2,0,1,2,1,0,1,0,200,395,0
1,35,2.5,0,1,0,3,4,1,0,0,0,1,0,1,0,210,1,0
1,24.83,2.75,0,1,0,8,4,2.25,1,1,6,0,0,1,0,184,601,1
0,27.67,1.5,0,1,0,7,4,2,1,0,0,0,1,0,0,368,1,0
1,31.67,0.83,0,1,0,14,4,1.335,1,1,8,1,0,1,0,303,3291,1
1,24.75,0.54,0,1,0,7,4,1,0,0,0,1,0,1,0,120,2,0
1,21.33,10.5,0,1,0,8,4,3,1,0,0,1,0,1,0,0,1,1
0,24.08,0.5,0,1,0,11,8,1.25,1,1,1,0,0,1,0,0,679,1
0,28.58,3.54,0,1,0,3,5,0.5,1,0,0,1,0,1,0,171,1,0
0,28.08,15,1,0,0,10,9,0,1,0,0,0,0,1,0,0,13213,1
1,18.33,1.21,1,0,0,10,2,0,0,0,0,0,0,1,0,100,1,0
0,25,0.875,0,1,0,14,8,1.04,1,0,0,1,0,1,0,160,5861,1
1,20.17,8.17,0,1,0,6,4,1.96,1,1,14,0,0,1,0,60,159,1
1,47.17,5.835,0,1,0,9,4,5.5,0,0,0,0,0,1,0,465,151,0
1,43.25,3,0,1,0,11,8,6,1,1,11,0,0,1,0,80,1,1
0,36.58,0.29,0,1,0,1,1,0,0,1,10,0,0,1,0,200,19,0
0,20.67,1.835,0,1,0,11,4,2.085,1,1,5,0,0,1,0,220,2504,1
1,18.25,0.165,0,1,0,2,4,0.25,0,0,0,1,1,0,0,280,1,0
1,31.08,1.5,1,0,0,9,4,0.04,0,0,0,0,1,0,0,160,1,0
0,19.17,5.415,0,1,0,3,8,0.29,0,0,0,0,0,1,0,80,485,0
0,18.25,10,0,1,0,9,4,1,0,1,1,0,0,1,0,120,2,0
1,37.33,6.5,0,1,0,7,8,4.25,1,1,12,1,0,1,0,93,1,1
0,31.57,1.5,0,1,0,1,1,0,0,1,2,1,0,1,0,200,106,0
1,33.17,1,0,1,0,14,4,0.75,1,1,7,1,0,1,0,340,4072,1
0,24.58,0.67,0,1,0,6,8,1.75,1,0,0,0,0,1,0,400,1,0
1,41,0.04,0,1,0,10,4,0.04,0,1,1,0,1,0,0,560,1,1
1,26.83,0.54,0,1,0,4,1,0,0,0,0,0,0,1,0,100,1,0
1,23.92,0.585,1,0,0,13,8,0.125,0,0,0,0,0,1,0,240,2,0
0,40.83,3.5,0,1,0,3,5,0.5,0,0,0,0,1,0,0,1160,1,0
1,21.83,0.25,0,1,0,2,8,0.665,1,0,0,1,0,1,0,0,1,1
1,65.42,11,0,1,0,10,9,20,1,1,7,1,0,1,0,22,1,1
1,29.92,1.835,0,1,0,8,8,4.335,1,0,0,0,0,1,0,260,201,1
1,51.83,3,1,0,0,1,1,1.5,0,0,0,0,0,1,0,180,5,0
1,23.08,2.5,0,1,0,8,4,1.085,1,1,11,1,0,1,0,60,2185,1
1,19.42,6.5,0,1,0,9,8,1.46,1,1,7,0,0,1,0,80,2955,1
1,24.33,6.625,1,0,0,2,4,5.5,1,0,0,1,1,0,0,100,1,1
1,33.67,1.25,0,1,0,9,4,1.165,0,0,0,0,0,1,0,120,1,0
0,20.75,9.54,0,1,0,3,4,0.04,0,0,0,0,0,1,0,200,1001,0
1,18.42,10.415,1,0,0,6,4,0.125,1,0,0,0,0,1,0,120,376,0
1,31.08,3.085,0,1,0,8,4,2.5,0,1,2,1,0,1,0,160,42,0
1,31.25,1.125,0,1,0,1,1,0,0,1,1,0,0,1,0,96,20,0
1,39.92,6.21,0,1,0,11,4,0.04,1,1,1,0,0,1,0,200,301,1
1,23.25,1.5,0,1,0,11,4,2.375,1,1,3,1,0,1,0,0,583,1
1,25.5,0.375,0,1,0,7,4,0.25,1,1,3,0,0,1,0,260,15109,1
1,39,5,0,1,0,13,4,3.5,1,1,10,1,0,1,0,0,1,1
1,17.58,10,0,1,0,9,8,0.165,0,1,1,0,0,1,0,120,2,0
0,30.67,12,0,1,0,8,4,2,1,1,1,0,0,1,0,220,20,1
1,34.42,4.25,0,1,0,3,5,3.25,1,1,2,0,0,1,0,274,611,1
0,60.92,5,0,1,0,6,4,4,1,1,4,0,0,1,0,0,100,1
1,41.17,4.04,0,1,0,13,8,7,1,1,8,0,0,1,0,320,1,1
1,45,8.5,0,1,0,13,8,14,1,1,1,1,0,1,0,88,2001,1
1,29.83,1.25,1,0,0,4,4,0.25,0,0,0,0,0,1,0,224,1,0
0,25.25,12.5,0,1,0,2,4,1,0,0,0,1,0,1,0,180,1063,0
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
1,29.25,13,0,1,0,2,8,0.5,0,0,0,0,0,1,0,228,1,0
1,23.17,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
0,28.5,3.04,1,0,0,14,8,2.54,1,1,1,0,0,1,0,70,1,1
1,41.33,0,0,1,0,8,5,15,1,0,0,0,0,1,0,0,1,1
0,20.83,0.5,1,0,0,10,2,1,0,0,0,0,0,1,0,260,1,0
1,34.83,4,0,1,0,2,5,12.5,1,0,0,1,0,1,0,184,1,0
0,40.33,8.125,1,0,0,4,4,0.165,0,1,2,0,0,1,0,184,19,0
0,18.83,9.5,0,1,0,9,4,1.625,1,1,6,1,0,1,0,40,601,1
0,46.67,0.46,0,1,0,13,8,0.415,1,1,11,1,0,1,0,440,7,1
1,23.5,2.75,0,1,0,1,1,4.5,0,0,0,0,0,1,0,160,26,0
1,31.57,4,1,0,0,3,4,0.085,0,0,0,1,0,1,0,411,1,0
1,31.25,2.835,0,1,0,1,1,0,0,1,5,0,0,1,0,176,147,0
0,28.75,3.75,0,1,0,8,4,1.085,1,1,1,1,0,1,0,371,1,1
1,25.67,12.5,0,1,0,13,4,1.21,1,1,67,1,0,1,0,140,259,1
1,18.17,10.25,0,1,0,8,8,1.085,0,0,0,0,0,1,0,320,14,0
1,32.67,9,1,0,0,9,8,5.25,1,0,0,1,0,1,0,154,1,1
0,25.08,2.54,1,0,0,6,4,0.25,1,0,0,1,0,1,0,370,1,1
1,23.17,11.125,0,1,0,14,8,0.46,1,1,1,0,0,1,0,100,1,1
0,65.17,14,0,1,0,1,1,0,1,1,11,1,0,1,0,0,1401,1
0,30,5.29,0,1,0,10,2,2.25,1,1,5,1,0,1,0,99,501,1
1,16.5,0.125,0,1,0,8,4,0.165,0,0,0,0,0,1,0,132,1,0
1,28.25,0.875,0,1,0,7,4,0.96,1,1,3,1,0,1,0,396,1,1
1,25.33,0.58,0,1,0,8,4,0.29,1,1,7,1,0,1,0,96,5125,1
1,19,0,1,0,0,1,1,0,0,1,4,0,0,1,0,45,2,0
0,22.25,1.25,1,0,0,1,1,3.25,0,0,0,0,0,1,0,280,1,0
0,22.75,6.165,0,1,0,6,4,0.165,0,0,0,0,0,1,0,220,1001,0
1,33.17,1.04,0,1,0,12,8,6.5,1,0,0,1,0,1,0,164,31286,1
0,47.42,3,0,1,0,14,4,13.875,1,1,2,1,0,1,0,519,1705,1
1,21.67,1.165,1,0,0,4,4,2.5,1,1,1,0,0,1,0,180,21,0
0,40.83,10,0,1,0,11,8,1.75,1,0,0,0,0,1,0,29,838,1
0,40.33,7.54,1,0,0,11,8,8,1,1,14,0,0,1,0,0,2301,1
1,27.67,13.75,0,1,0,9,4,5.75,1,0,0,1,0,1,0,487,501,1
0,41.58,1.04,0,1,0,6,4,0.665,0,0,0,0,0,1,0,240,238,0
0,24.5,0.5,0,1,0,11,8,1.5,1,0,0,0,0,1,0,280,825,1
1,26.75,4.5,1,0,0,8,5,2.5,0,0,0,0,0,1,0,200,1211,0
1,22,7.835,1,0,0,3,5,0.165,0,0,0,1,0,1,0,184,1,0
1,30.83,0,0,1,0,9,4,1.25,1,1,1,0,0,1,0,202,1,1
0,30.5,6.5,0,1,0,8,5,4,1,1,7,1,0,1,0,0,3066,1
1,31.57,3,1,0,0,3,5,7,0,0,0,0,0,1,0,0,2,0
1,22.25,0.46,0,1,0,4,4,0.125,0,0,0,1,0,1,0,280,56,0
0,41.33,1,0,1,0,3,5,2.25,1,0,0,1,0,1,0,0,301,1
1,33.58,0.25,0,1,0,3,5,4,0,0,0,1,1,0,0,420,1,0
1,29.58,4.75,0,1,0,7,4,2,0,1,1,1,0,1,0,460,69,0
1,22.17,2.25,0,1,0,3,4,0.125,0,0,0,0,0,1,0,160,11,0
0,58.42,21,0,1,0,3,5,10,1,1,13,0,0,1,0,0,6701,1
1,57.83,7.04,0,1,0,7,4,14,1,1,6,1,0,1,0,360,1333,1
1,20,1.25,1,0,0,4,4,0.125,0,0,0,0,0,1,0,140,5,0
1,25.42,0.54,0,1,0,9,4,0.165,0,1,1,0,0,1,0,272,445,0
1,34.17,2.75,0,1,0,3,5,2.5,0,0,0,1,0,1,0,232,201,0
0,18.83,9.54,0,1,0,6,4,0.085,1,0,0,0,0,1,0,100,1,1
1,36.17,18.125,0,1,0,9,4,0.085,0,0,0,0,0,1,0,320,3553,0
1,23.92,0.665,0,1,0,8,4,0.165,0,0,0,0,0,1,0,100,1,1
1,21.17,0.25,1,0,0,8,8,0.25,0,0,0,0,0,1,0,280,205,0
0,23.42,0.79,1,0,0,11,4,1.5,1,1,2,1,0,1,0,80,401,1
1,56.75,12.25,0,1,0,7,4,1.25,1,1,4,1,0,1,0,200,1,1
0,16,0.165,0,1,0,6,4,1,0,1,2,1,0,1,0,320,2,0
1,21.5,11.5,0,1,0,3,4,0.5,1,0,0,1,0,1,0,100,69,0
1,23,0.75,0,1,0,7,4,0.5,1,0,0,1,1,0,0,320,1,0
1,38.25,10.125,1,0,0,4,4,0.125,0,0,0,0,0,1,0,160,1,0
1,20.08,0.25,0,1,0,11,4,0.125,0,0,0,0,0,1,0,200,1,0
1,50.75,0.585,0,1,0,1,1,0,0,0,0,0,0,1,0,145,1,0
1,47.83,4.165,0,1,0,14,5,0.085,0,0,0,1,0,1,0,520,1,0
1,23.58,0.46,1,0,0,9,4,2.625,1,1,6,1,0,1,0,208,348,0
1,36.25,5,0,1,0,8,5,2.5,1,1,6,0,0,1,0,0,368,1
1,32.08,4,1,0,0,13,4,1.5,0,0,0,1,0,1,0,120,1,0
1,48.17,3.5,0,1,0,6,4,3.5,1,0,0,0,1,0,0,230,1,1
1,29.5,0.58,0,1,0,9,4,0.29,0,1,1,0,0,1,0,340,2804,0
1,24.08,9,0,1,0,6,4,0.25,0,0,0,1,0,1,0,0,1,0
1,18.08,6.75,1,0,0,7,4,0.04,0,0,0,0,0,1,0,140,1,0
0,27.67,2.04,0,1,0,9,4,0.25,0,0,0,1,0,1,0,180,51,0
1,23.08,11.5,0,1,0,3,4,3.5,1,1,9,0,0,1,0,56,743,1
1,31.33,19.5,0,1,0,8,4,7,1,1,16,0,0,1,0,0,5001,1
1,42.83,1.25,0,1,0,7,4,13.875,0,1,1,1,0,1,0,352,113,0
1,21.58,0.79,1,0,0,13,4,0.665,0,0,0,0,0,1,0,160,1,0
0,48.17,1.335,0,1,0,3,7,0.335,0,0,0,0,0,1,0,0,121,0
1,22.08,11.46,0,1,0,4,4,1.585,0,0,0,1,0,1,0,100,1213,0
0,28.58,1.665,0,1,0,11,4,2.415,1,0,0,1,0,1,0,440,1,0
1,52.5,6.5,0,1,0,4,4,6.29,1,1,15,0,0,1,0,0,11203,1
1,25.67,2.21,1,0,0,6,4,4,1,0,0,0,0,1,0,188,1,0
0,17.83,11,0,1,0,14,8,1,1,1,11,0,0,1,0,0,3001,1
0,22.42,11.25,1,0,0,14,8,0.75,1,1,4,0,0,1,0,0,322,1
1,48.08,3.75,0,1,0,3,5,1,0,0,0,0,0,1,0,100,3,0
0,20.67,3,0,1,0,11,4,0.165,1,1,3,0,0,1,0,100,7,1
1,27.83,4,1,0,0,3,8,5.75,1,1,2,1,0,1,0,75,1,0
1,53.92,9.625,0,1,0,10,4,8.665,1,1,5,0,0,1,0,0,1,1
1,16.25,0,1,0,0,6,4,0.25,0,0,0,0,0,1,0,60,1,0
0,21.5,6,0,1,0,6,4,2.5,1,1,3,0,0,1,0,80,919,1
1,48.08,6.04,0,1,0,4,4,0.04,0,0,0,0,0,1,0,0,2691,1
0,56.83,4.25,1,0,0,1,1,5,0,0,0,1,0,1,0,0,5,0
0,23.75,0.71,0,1,0,9,4,0.25,0,1,1,1,0,1,0,240,5,0
0,33.92,1.585,1,0,0,1,1,0,1,0,0,0,0,1,0,320,1,0
1,34.5,4.04,1,0,0,3,5,8.5,1,1,7,1,0,1,0,195,1,1
1,47.67,0.29,0,1,0,8,5,15,1,1,20,0,0,1,0,0,15001,1
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,38.42,0.705,0,1,0,8,4,0.375,0,1,2,0,0,1,0,225,501,0
1,51.58,15,0,1,0,8,4,8.5,1,1,9,0,0,1,0,0,1,1
1,19.17,0,1,0,0,7,5,0,0,0,0,1,1,0,0,500,2,1
0,20.42,10.5,1,0,0,14,8,0,0,0,0,1,0,1,0,154,33,0
0,32,6,0,1,0,2,4,1.25,0,0,0,0,0,1,0,272,1,0
0,50.25,0.835,0,1,0,6,4,0.5,0,0,0,1,0,1,0,240,118,0
1,22.67,2.54,1,0,0,8,8,2.585,1,0,0,0,0,1,0,0,1,1
1,31.83,2.5,0,1,0,6,4,7.5,1,0,0,1,0,1,0,523,1,0
0,23,1.835,0,1,0,5,3,0,0,1,1,0,0,1,0,200,54,0
1,30.17,6.5,0,1,0,13,4,3.125,1,1,8,0,0,1,0,330,1201,1
1,19.33,9.5,0,1,0,11,4,1,1,0,0,1,0,1,0,60,401,1
1,25.17,3.5,0,1,0,13,4,0.625,1,1,7,0,0,1,0,0,7060,1
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
0,33.75,0.75,0,1,0,4,5,1,1,1,3,1,0,1,0,212,1,0
1,34,5.085,1,0,0,3,5,1.085,0,0,0,1,0,1,0,480,1,0
1,31.57,0.5,0,1,0,8,5,0.835,1,0,0,1,1,0,0,320,1,0
0,33.17,2.25,1,0,0,13,4,3.5,0,0,0,1,0,1,0,200,142,0
1,30.75,1.585,0,1,0,2,4,0.585,0,0,0,1,1,0,0,0,1,0
1,33.58,0.335,1,0,0,13,4,0.085,0,0,0,0,0,1,0,180,1,0
1,16.08,0.75,0,1,0,8,4,1.75,1,1,5,1,0,1,0,352,691,1
1,47.67,2.5,0,1,0,7,5,2.5,1,1,12,1,0,1,0,410,2511,1
1,33.58,2.75,0,1,0,7,4,4.25,1,1,6,0,0,1,0,204,1,1
1,36.67,4.415,1,0,0,4,4,0.25,1,1,10,1,0,1,0,320,1,1
1,21.83,1.54,0,1,0,4,4,0.085,0,0,0,1,0,1,0,356,1,0
1,25.83,12.835,0,1,0,13,4,0.5,0,0,0,0,0,1,0,0,3,0
0,20.42,7.5,0,1,0,4,4,1.5,1,1,1,0,0,1,0,160,235,1
0,57.08,0.335,0,1,0,3,5,1,1,0,0,1,0,1,0,252,2198,0
0,22.5,8.5,0,1,0,11,4,1.75,1,1,10,0,0,1,0,80,991,0
1,18.83,0.415,1,0,0,8,4,0.165,0,1,1,0,0,1,0,200,2,0
1,39.83,0.5,0,1,0,7,4,0.25,1,0,0,0,1,0,0,288,1,0
1,32.33,3.5,0,1,0,4,4,0.5,0,0,0,1,0,1,0,232,1,0
