1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
0,52.17,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,36.75,5.125,0,1,0,10,4,5,1,0,0,1,0,1,0,0,4001,1
1,19.33,10.915,0,1,0,8,5,0.585,0,1,2,1,0,1,0,200,8,0
1,24.17,0.875,0,1,0,11,4,4.625,1,1,2,1,0,1,0,520,2001,1
0,29.5,2,1,0,0,10,8,2,0,0,0,0,0,1,0,256,18,0
1,29.25,14.79,0,1,0,6,4,5.04,1,1,5,1,0,1,0,168,1,1
0,21.08,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,26.17,0.835,0,1,0,13,4,1.165,0,0,0,0,0,1,0,100,1,0
1,23.25,1,0,1,0,8,4,0.835,1,0,0,0,1,0,0,300,1,1
1,18.08,5.5,0,1,0,4,4,0.5,1,0,0,0,0,1,0,80,1,1
1,41.75,0.96,0,1,0,14,4,2.5,1,0,0,0,0,1,0,510,601,1
1,48.25,25.085,0,1,0,9,4,1.75,1,1,3,0,0,1,0,120,15,1
1,18.58,10.29,0,1,0,1,1,0.415,0,0,0,0,0,1,0,80,1,0
1,18,0.165,0,1,0,11,7,0.21,0,0,0,0,0,1,0,200,41,1
1,18.17,2.46,0,1,0,8,7,0.96,0,1,2,1,0,1,0,160,588,0
1,19.58,0.585,0,1,0,1,1,0,0,1,3,0,0,1,0,350,770,0
1,15.17,7,0,1,0,10,4,1,0,0,0,0,0,1,0,600,1,0
1,23.08,0,0,1,0,4,4,1,0,1,11,0,1,0,0,0,1,0
0,30.25,5.5,0,1,0,4,4,5.5,0,0,0,1,1,0,0,100,1,0
0,22.42,5.665,0,1,0,11,4,2.585,1,1,7,0,0,1,0,129,3258,1
1,67.75,5.5,0,1,0,10,9,13,1,1,1,1,0,1,0,0,1,1
0,25,12.33,0,1,0,13,8,3.5,1,1,6,0,0,1,0,400,459,1
1,41.17,1.25,1,0,0,9,4,0.25,0,0,0,0,0,1,0,0,196,0
1,28.92,0.375,0,1,0,8,4,0.29,0,0,0,0,0,1,0,220,141,0
1,29.17,3.5,0,1,0,9,4,3.5,1,1,3,1,0,1,0,329,1,0
1,25.17,3,0,1,0,8,4,1.25,0,1,1,0,0,1,0,0,23,0
1,31.57,4,0,1,0,14,4,5,1,1,3,1,0,1,0,290,2280,1
1,28.25,5.125,0,1,0,14,4,4.75,1,1,2,0,0,1,0,420,8,1
1,22.25,9,0,1,0,6,4,0.085,0,0,0,0,0,1,0,0,1,0
1,41.42,5,0,1,0,11,8,5,1,1,6,1,0,1,0,470,1,1
1,18.5,2,0,1,0,3,4,1.5,1,1,2,0,0,1,0,120,301,1
1,26.75,1.125,0,1,0,14,8,1.25,1,0,0,0,0,1,0,0,5299,1
1,20.17,5.625,0,1,0,9,4,1.71,1,0,0,0,1,0,0,120,1,1
0,35.42,12,0,1,0,11,8,14,1,1,8,0,0,1,0,0,6591,1
1,18.83,0,0,1,0,11,4,0.665,0,0,0,0,0,1,0,160,2,0
1,35,2.5,0,1,0,3,4,1,0,0,0,1,0,1,0,210,1,0
1,24.75,0.54,0,1,0,7,4,1,0,0,0,1,0,1,0,120,2,0
0,28.58,3.54,0,1,0,3,5,0.5,1,0,0,1,0,1,0,171,1,0
0,28.08,15,1,0,0,10,9,0,1,0,0,0,0,1,0,0,13213,1
0,25,0.875,0,1,0,14,8,1.04,1,0,0,1,0,1,0,160,5861,1
1,43.25,3,0,1,0,11,8,6,1,1,11,0,0,1,0,80,1,1
1,31.08,1.5,1,0,0,9,4,0.04,0,0,0,0,1,0,0,160,1,0
0,18.25,10,0,1,0,9,4,1,0,1,1,0,0,1,0,120,2,0
1,37.33,6.5,0,1,0,7,8,4.25,1,1,12,1,0,1,0,93,1,1
1,41,0.04,0,1,0,10,4,0.04,0,1,1,0,1,0,0,560,1,1
1,26.83,0.54,0,1,0,4,1,0,0,0,0,0,0,1,0,100,1,0
0,40.83,3.5,0,1,0,3,5,0.5,0,0,0,0,1,0,0,1160,1,0
1,29.92,1.835,0,1,0,8,8,4.335,1,0,0,0,0,1,0,260,201,1
1,51.83,3,1,0,0,1,1,1.5,0,0,0,0,0,1,0,180,5,0
1,19.42,6.5,0,1,0,9,8,1.46,1,1,7,0,0,1,0,80,2955,1
0,20.75,9.54,0,1,0,3,4,0.04,0,0,0,0,0,1,0,200,1001,0
1,39.92,6.21,0,1,0,11,4,0.04,1,1,1,0,0,1,0,200,301,1
1,23.25,1.5,0,1,0,11,4,2.375,1,1,3,1,0,1,0,0,583,1
1,25.5,0.375,0,1,0,7,4,0.25,1,1,3,0,0,1,0,260,15109,1
1,17.58,10,0,1,0,9,8,0.165,0,1,1,0,0,1,0,120,2,0
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
1,23.17,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
0,46.67,0.46,0,1,0,13,8,0.415,1,1,11,1,0,1,0,440,7,1
1,23.5,2.75,0,1,0,1,1,4.5,0,0,0,0,0,1,0,160,26,0
1,23.17,11.125,0,1,0,14,8,0.46,1,1,1,0,0,1,0,100,1,1
0,22.75,6.165,0,1,0,6,4,0.165,0,0,0,0,0,1,0,220,1001,0
0,47.42,3,0,1,0,14,4,13.875,1,1,2,1,0,1,0,519,1705,1
0,24.5,0.5,0,1,0,11,8,1.5,1,0,0,0,0,1,0,280,825,1
1,30.83,0,0,1,0,9,4,1.25,1,1,1,0,0,1,0,202,1,1
0,30.5,6.5,0,1,0,8,5,4,1,1,7,1,0,1,0,0,3066,1
1,22.25,0.46,0,1,0,4,4,0.125,0,0,0,1,0,1,0,280,56,0
0,41.33,1,0,1,0,3,5,2.25,1,0,0,1,0,1,0,0,301,1
1,22.17,2.25,0,1,0,3,4,0.125,0,0,0,0,0,1,0,160,11,0
0,58.42,21,0,1,0,3,5,10,1,1,13,0,0,1,0,0,6701,1
1,20,1.25,1,0,0,4,4,0.125,0,0,0,0,0,1,0,140,5,0
1,34.17,2.75,0,1,0,3,5,2.5,0,0,0,1,0,1,0,232,201,0
0,18.83,9.54,0,1,0,6,4,0.085,1,0,0,0,0,1,0,100,1,1
1,36.17,18.125,0,1,0,9,4,0.085,0,0,0,0,0,1,0,320,3553,0
1,21.17,0.25,1,0,0,8,8,0.25,0,0,0,0,0,1,0,280,205,0
0,23.42,0.79,1,0,0,11,4,1.5,1,1,2,1,0,1,0,80,401,1
1,21.5,11.5,0,1,0,3,4,0.5,1,0,0,1,0,1,0,100,69,0
1,38.25,10.125,1,0,0,4,4,0.125,0,0,0,0,0,1,0,160,1,0
1,20.08,0.25,0,1,0,11,4,0.125,0,0,0,0,0,1,0,200,1,0
1,47.83,4.165,0,1,0,14,5,0.085,0,0,0,1,0,1,0,520,1,0
1,23.58,0.46,1,0,0,9,4,2.625,1,1,6,1,0,1,0,208,348,0
1,36.25,5,0,1,0,8,5,2.5,1,1,6,0,0,1,0,0,368,1
1,29.5,0.58,0,1,0,9,4,0.29,0,1,1,0,0,1,0,340,2804,0
1,21.58,0.79,1,0,0,13,4,0.665,0,0,0,0,0,1,0,160,1,0
0,48.17,1.335,0,1,0,3,7,0.335,0,0,0,0,0,1,0,0,121,0
1,22.08,11.46,0,1,0,4,4,1.585,0,0,0,1,0,1,0,100,1213,0
1,48.08,6.04,0,1,0,4,4,0.04,0,0,0,0,0,1,0,0,2691,1
0,56.83,4.25,1,0,0,1,1,5,0,0,0,1,0,1,0,0,5,0
0,33.92,1.585,1,0,0,1,1,0,1,0,0,0,0,1,0,320,1,0
1,34.5,4.04,1,0,0,3,5,8.5,1,1,7,1,0,1,0,195,1,1
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,38.42,0.705,0,1,0,8,4,0.375,0,1,2,0,0,1,0,225,501,0
0,50.25,0.835,0,1,0,6,4,0.5,0,0,0,1,0,1,0,240,118,0
0,23,1.835,0,1,0,5,3,0,0,1,1,0,0,1,0,200,54,0
1,30.17,6.5,0,1,0,13,4,3.125,1,1,8,0,0,1,0,330,1201,1
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
0,33.75,0.75,0,1,0,4,5,1,1,1,3,1,0,1,0,212,1,0
1,31.57,0.5,0,1,0,8,5,0.835,1,0,0,1,1,0,0,320,1,0
1,30.75,1.585,0,1,0,2,4,0.585,0,0,0,1,1,0,0,0,1,0
1,16.08,0.75,0,1,0,8,4,1.75,1,1,5,1,0,1,0,352,691,1
1,47.67,2.5,0,1,0,7,5,2.5,1,1,12,1,0,1,0,410,2511,1
1,36.67,4.415,1,0,0,4,4,0.25,1,1,10,1,0,1,0,320,1,1
1,39.83,0.5,0,1,0,7,4,0.25,1,0,0,0,1,0,0,288,1,0
1,34.25,3,0,1,0,13,8,7.415,1,0,0,1,0,1,0,0,1,1
0,38.75,1.5,0,1,0,1,1,0,0,0,0,0,0,1,0,76,1,0
1,42.17,5.04,0,1,0,11,8,12.75,1,0,0,1,0,1,0,92,1,1
1,48.33,12,0,1,0,7,4,16,1,0,0,0,1,0,0,110,1,1
1,27,1.5,1,0,0,9,4,0.375,1,0,0,1,0,1,0,260,1066,1
0,41,2.04,1,0,0,11,8,0.125,1,1,23,1,0,1,0,455,1237,1
0,23,11.75,0,1,0,14,8,0.5,1,1,2,1,0,1,0,300,552,1
0,18.42,9.25,0,1,0,11,4,1.21,1,1,4,0,0,1,0,60,541,1
1,16.92,0.335,1,0,0,4,4,0.29,0,0,0,0,1,0,0,200,1,0
0,26.5,2.71,1,0,0,8,4,0.085,0,0,0,0,1,0,0,80,1,0
0,36,1,0,1,0,8,4,2,1,1,11,0,0,1,0,0,457,1
1,35.58,0.75,0,1,0,4,4,1.5,0,0,0,1,0,1,0,231,1,0
0,24.75,3,0,1,0,11,8,1.835,1,1,19,0,0,1,0,0,501,1
