1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
28,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,94.5,168.7,64,52.6,2204,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,29,34,157,0
51,13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,114.2,198.9,68.4,58.7,3230,0,0,1,0,0,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,1,0,0,22,17,8.4,58,10,19,24,22,1
51,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,99.5,178.2,67.9,52,3053,0,0,0,1,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,1,0,0,10,24,7,23,16,16,22,186,1
1,18,1,0,0,1,0,0,0,0,1,0,1,0,0,0,97,172,65.4,54.3,2385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9,49,8,24,25,170,1
36,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,102.4,175.6,66.5,53.9,2414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,0,1,0,0,16,30,8.7,55,1,27,32,183,0
49,21,1,1,0,1,0,0,0,0,1,0,0,0,1,0,109.1,188.8,68.9,55.5,3062,0,0,0,1,0,0,0,0,0,1,0,0,0,0,141,0,0,0,0,0,1,0,0,35,15,9.5,7,15,19,25,80,0
36,19,0,1,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2480,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,15,22,22.5,46,5,30,33,5,0
36,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,0,1,0,0,16,30,8.7,55,1,29,34,167,0
47,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,115.6,202.6,71.7,56.3,3770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,183,0,0,0,1,0,0,0,0,26,32,21.5,12,3,22,25,87,0
18,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,86.6,144.6,63.9,50.8,1713,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,1,0,0,0,0,0,0,0,2,25,9.6,38,8,49,54,114,0
35,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.7,64,51.4,2221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,8.5,54,16,24,29,182,0
28,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,94.5,168.7,64,52.6,2300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,1,0,0,14,11,9.4,6,22,26,29,176,0
15,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.6,63.8,53.3,2028,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,146,0
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,110,197,70.9,56.3,3505,0,0,0,1,0,0,0,0,0,0,1,0,0,0,209,0,0,0,0,0,1,0,0,30,23,8,28,15,15,20,95,1
51,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,113,199.6,69.6,52.8,4066,1,0,0,0,0,0,0,0,0,0,1,0,0,0,258,0,0,0,0,0,1,0,0,31,35,8.1,27,7,15,19,93,1
51,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,99.8,177.3,66.3,53.1,2507,0,0,0,1,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,1,0,0,13,24,8.5,4,16,19,25,41,0
14,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2365,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,19,26,8.5,53,10,25,32,128,0
46,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,95.7,166.3,64.4,53,2094,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,38,47,143,1
7,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.5,163.4,64,54.5,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,1,0,0,0,0,0,0,0,2,25,9.2,47,21,30,34,134,1
18,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2403,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,0,0,0,1,0,12,26,7.5,9,16,23,30,172,0
51,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,115.6,202.6,71.7,56.5,3740,0,0,0,0,0,1,0,1,0,0,0,0,0,0,234,0,0,0,0,0,1,0,0,22,12,8.3,21,7,16,18,91,0
10,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.8,1876,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,113,0
34,12,1,0,0,0,1,0,0,1,0,0,0,0,1,0,99.2,178.5,67.9,49.7,3139,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,9,23,12,19,25,68,0
51,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.1,176.8,66.6,50.5,2460,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,0,0,0,0,0,1,0,0,22,34,8.7,59,23,23,31,179,0
1,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,172,65.4,52.5,2190,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9.5,49,4,28,33,144,1
26,13,1,1,0,1,0,0,0,0,1,0,0,0,1,0,108,186.7,68.3,56,3130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,134,0,0,0,0,0,1,0,0,29,18,7,16,17,18,24,65,1
38,19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,95.7,169.7,63.6,59.1,2280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,8,9,9,40,8,31,37,126,1
12,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,88.4,141.1,60.3,53.2,1488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,0,1,0,0,0,0,0,0,2,9,9.5,34,11,47,53,101,0
15,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,94.5,165.3,63.8,54.5,1889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,106,0
51,20,0,1,0,1,0,0,0,0,1,0,0,1,0,0,100.4,180.2,66.9,55.1,2579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,0,0,1,0,0,0,0,6,24,23,42,5,33,38,34,1
