1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
0,57.58,2,0,1,0,1,1,6.5,0,1,1,0,0,1,0,0,11,0
1,43.17,2.25,0,1,0,3,5,0.75,1,0,0,0,0,1,0,560,1,0
1,22.75,11.5,0,1,0,3,4,0.415,0,0,0,0,0,1,0,0,1,0
1,34.92,5,0,1,0,14,8,7.5,1,1,6,1,0,1,0,0,1001,1
1,28.67,9.335,0,1,0,11,8,5.665,1,1,6,0,0,1,0,381,169,1
1,63.33,0.54,0,1,0,8,4,0.585,1,1,3,1,0,1,0,180,1,0
1,59.5,2.75,0,1,0,9,4,1.75,1,1,5,1,0,1,0,60,59,1
0,44.33,0,0,1,0,8,4,2.5,1,0,0,0,0,1,0,0,1,1
1,20.67,5.29,0,1,0,11,4,0.375,1,1,1,0,0,1,0,160,1,0
1,26.75,1.125,0,1,0,14,8,1.25,1,0,0,0,0,1,0,0,5299,1
1,37.5,1.125,1,0,0,2,4,1.5,0,0,0,1,0,1,0,431,1,1
1,27.58,3.25,1,0,0,11,8,5.085,0,1,2,1,0,1,0,369,2,0
1,32.75,2.335,0,1,0,2,8,5.75,0,0,0,1,0,1,0,292,1,0
1,30.58,2.71,1,0,0,7,4,0.125,0,0,0,1,1,0,0,80,1,0
0,16.5,1.25,0,1,0,11,4,0.25,0,1,1,0,0,1,0,108,99,0
1,20.42,1.085,0,1,0,11,4,1.5,0,0,0,0,0,1,0,108,8,0
1,49.17,2.29,0,1,0,1,1,0.29,0,0,0,0,0,1,0,200,4,0
0,52.83,15,0,1,0,8,4,5.5,1,1,14,0,0,1,0,0,2201,1
0,29.5,0.46,0,1,0,4,4,0.54,1,1,4,0,0,1,0,380,501,1
1,21.25,1.5,0,1,0,9,4,1.5,0,0,0,0,0,1,0,150,9,1
0,27.17,1.25,0,1,0,1,1,0,0,1,1,0,0,1,0,92,301,0
1,20.5,10,1,0,0,8,4,2.5,1,0,0,0,1,0,0,40,1,1
0,28.58,3.75,0,1,0,8,4,0.25,0,1,1,1,0,1,0,40,155,0
0,22.58,10.75,0,1,0,11,4,0.415,1,1,5,1,0,1,0,0,561,1
0,25,11,1,0,0,6,4,4.5,1,0,0,0,0,1,0,120,1,0
0,22.67,0.75,0,1,0,8,4,2,0,1,2,1,0,1,0,200,395,0
0,27.67,1.5,0,1,0,7,4,2,1,0,0,0,1,0,0,368,1,0
1,32.67,5.5,0,1,0,11,8,5.5,1,1,12,1,0,1,0,408,1001,1
1,23.58,0.835,0,1,0,3,8,0.085,0,0,0,1,0,1,0,220,6,0
1,24.75,0.54,0,1,0,7,4,1,0,0,0,1,0,1,0,120,2,0
0,19.58,0.665,0,1,0,9,4,1.665,0,0,0,0,0,1,0,220,6,0
1,21.33,10.5,0,1,0,8,4,3,1,0,0,1,0,1,0,0,1,1
0,28.58,3.54,0,1,0,3,5,0.5,1,0,0,1,0,1,0,171,1,0
1,19.67,0.375,0,1,0,11,4,2,1,1,2,1,0,1,0,80,1,1
1,27.83,1.54,0,1,0,9,4,3.75,1,1,5,1,0,1,0,100,4,1
1,30.67,2.5,0,1,0,13,8,2.25,0,0,0,1,1,0,0,340,1,0
1,18.33,1.21,1,0,0,10,2,0,0,0,0,0,0,1,0,100,1,0
0,25,0.875,0,1,0,14,8,1.04,1,0,0,1,0,1,0,160,5861,1
0,44.17,6.665,0,1,0,11,4,7.375,1,1,3,1,0,1,0,0,1,1
1,35.25,16.5,1,0,0,8,4,4,1,0,0,0,0,1,0,80,1,0
1,47.17,5.835,0,1,0,9,4,5.5,0,0,0,0,0,1,0,465,151,0
1,43.25,3,0,1,0,11,8,6,1,1,11,0,0,1,0,80,1,1
1,26.33,13,0,1,0,10,2,0,0,0,0,1,0,1,0,140,1111,0
1,34.75,2.5,0,1,0,13,5,0.5,0,0,0,0,0,1,0,348,1,0
0,52.5,7,0,1,0,6,8,3,0,0,0,0,0,1,0,0,1,0
1,42,0.205,0,1,0,3,8,5.125,1,0,0,0,0,1,0,400,1,1
0,19.17,5.415,0,1,0,3,8,0.29,0,0,0,0,0,1,0,80,485,0
0,49.83,13.585,0,1,0,4,8,8.5,1,0,0,1,0,1,0,0,1,1
1,37.33,6.5,0,1,0,7,8,4.25,1,1,12,1,0,1,0,93,1,1
0,31.57,1.5,0,1,0,1,1,0,0,1,2,1,0,1,0,200,106,0
0,25.75,0.5,0,1,0,8,8,0.875,1,0,0,1,0,1,0,491,1,1
1,33.17,1,0,1,0,14,4,0.75,1,1,7,1,0,1,0,340,4072,1
0,24.58,0.67,0,1,0,6,8,1.75,1,0,0,0,0,1,0,400,1,0
1,41,0.04,0,1,0,10,4,0.04,0,1,1,0,1,0,0,560,1,1
1,26.83,0.54,0,1,0,4,1,0,0,0,0,0,0,1,0,100,1,0
1,21.83,0.25,0,1,0,2,8,0.665,1,0,0,1,0,1,0,0,1,1
0,46,4,0,1,0,5,3,0,1,0,0,0,0,1,0,100,961,1
1,65.42,11,0,1,0,10,9,20,1,1,7,1,0,1,0,22,1,1
1,29.92,1.835,0,1,0,8,8,4.335,1,0,0,0,0,1,0,260,201,1
0,31.25,3.75,0,1,0,13,8,0.625,1,1,9,1,0,1,0,181,1,1
1,23.08,2.5,0,1,0,8,4,1.085,1,1,11,1,0,1,0,60,2185,1
1,19.42,6.5,0,1,0,9,8,1.46,1,1,7,0,0,1,0,80,2955,1
1,21.08,4.125,1,0,0,3,8,0.04,0,0,0,0,0,1,0,140,101,0
0,64.08,0.165,0,1,0,1,1,0,1,1,1,0,0,1,0,232,101,1
1,33.67,1.25,0,1,0,9,4,1.165,0,0,0,0,0,1,0,120,1,0
0,24.5,1.75,1,0,0,8,4,0.165,0,0,0,0,0,1,0,132,1,0
1,31.08,3.085,0,1,0,8,4,2.5,0,1,2,1,0,1,0,160,42,0
1,23.25,1.5,0,1,0,11,4,2.375,1,1,3,1,0,1,0,0,583,1
1,25.5,0.375,0,1,0,7,4,0.25,1,1,3,0,0,1,0,260,15109,1
0,26.58,2.54,1,0,0,1,1,0,0,0,0,1,0,1,0,180,61,0
1,20.67,1.25,1,0,0,8,8,1.375,1,1,3,1,0,1,0,140,211,0
1,34.42,4.25,0,1,0,3,5,3.25,1,1,2,0,0,1,0,274,611,1
0,60.92,5,0,1,0,6,4,4,1,1,4,0,0,1,0,0,100,1
1,26.17,12.5,1,0,0,4,8,1.25,0,0,0,1,0,1,0,0,18,0
0,25.25,12.5,0,1,0,2,4,1,0,0,0,1,0,1,0,180,1063,0
1,16.33,2.75,0,1,0,6,4,0.665,0,1,1,0,0,1,0,80,22,0
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
1,35.17,4.5,0,1,0,14,8,5.75,0,0,0,1,1,0,0,711,1,1
0,28.5,3.04,1,0,0,14,8,2.54,1,1,1,0,0,1,0,70,1,1
0,29.58,1.75,1,0,0,4,4,1.25,0,0,0,1,0,1,0,280,1,0
0,20.83,0.5,1,0,0,10,2,1,0,0,0,0,0,1,0,260,1,0
0,40.33,8.125,1,0,0,4,4,0.165,0,1,2,0,0,1,0,184,19,0
0,18.83,9.5,0,1,0,9,4,1.625,1,1,6,1,0,1,0,40,601,1
1,31.57,4,1,0,0,3,4,0.085,0,0,0,1,0,1,0,411,1,0
0,31.75,3,1,0,0,5,3,0,0,0,0,0,0,1,0,160,21,0
1,31.25,2.835,0,1,0,1,1,0,0,1,5,0,0,1,0,176,147,0
0,28.75,3.75,0,1,0,8,4,1.085,1,1,1,1,0,1,0,371,1,1
1,25.67,12.5,0,1,0,13,4,1.21,1,1,67,1,0,1,0,140,259,1
1,28.75,1.5,1,0,0,8,4,1.5,1,0,0,1,0,1,0,0,226,0
0,19.17,8.585,0,1,0,13,8,0.75,1,1,7,0,0,1,0,96,1,1
1,20.17,9.25,0,1,0,8,4,1.665,1,1,3,1,0,1,0,40,29,1
1,18.17,10.25,0,1,0,8,8,1.085,0,0,0,0,0,1,0,320,14,0
1,32.67,9,1,0,0,9,8,5.25,1,0,0,1,0,1,0,154,1,1
1,51.83,2.04,1,0,0,1,1,1.5,0,0,0,0,0,1,0,120,2,0
1,25.58,0.335,0,1,0,4,8,3.5,0,0,0,1,0,1,0,340,1,0
1,39.5,1.625,0,1,0,8,4,1.5,0,0,0,0,0,1,0,0,317,0
1,44.25,11,1,0,0,2,4,1.5,1,0,0,0,1,0,0,0,1,0
1,16,3.125,0,1,0,9,4,0.085,0,1,1,0,0,1,0,0,7,0
1,62.5,12.75,1,0,0,8,8,5,1,0,0,0,0,1,0,112,1,0
1,28,2,0,1,0,4,8,4.165,1,1,2,1,0,1,0,181,1,1
0,26.17,2,0,1,0,5,3,0,0,0,0,1,0,1,0,276,2,0
1,35.75,2.415,0,1,0,9,4,0.125,0,1,2,0,0,1,0,220,2,0
1,16.5,0.125,0,1,0,8,4,0.165,0,0,0,0,0,1,0,132,1,0
0,24.33,2.5,1,0,0,3,5,4.5,0,0,0,0,0,1,0,200,457,0
1,22.83,3,0,1,0,7,4,1.29,1,1,1,0,0,1,0,260,801,1
1,25.67,0.29,1,0,0,8,4,1.5,0,0,0,1,0,1,0,160,1,0
0,22.75,6.165,0,1,0,6,4,0.165,0,0,0,0,0,1,0,220,1001,0
1,33.17,1.04,0,1,0,12,8,6.5,1,0,0,1,0,1,0,164,31286,1
0,47.42,3,0,1,0,14,4,13.875,1,1,2,1,0,1,0,519,1705,1
0,15.75,0.375,0,1,0,8,4,1,0,0,0,0,0,1,0,120,19,0
1,27.75,1.29,0,1,0,4,8,0.25,0,0,0,1,1,0,0,140,1,0
1,23.08,11.5,0,1,0,9,8,2.125,1,1,11,1,0,1,0,290,285,1
0,40.33,7.54,1,0,0,11,8,8,1,1,14,0,0,1,0,0,2301,1
0,24.5,0.5,0,1,0,11,8,1.5,1,0,0,0,0,1,0,280,825,1
1,26.75,4.5,1,0,0,8,5,2.5,0,0,0,0,0,1,0,200,1211,0
1,22,7.835,1,0,0,3,5,0.165,0,0,0,1,0,1,0,184,1,0
1,24.58,13.5,1,0,0,1,1,0,0,0,0,0,0,1,0,184,1,0
1,21.08,10.085,1,0,0,10,8,1.25,0,0,0,0,0,1,0,260,1,0
0,35.17,3.75,0,1,0,1,1,0,0,1,6,0,0,1,0,0,201,0
1,64.08,20,0,1,0,14,8,17.5,1,1,9,1,0,1,0,0,1001,1
1,30.83,0,0,1,0,9,4,1.25,1,1,1,0,0,1,0,202,1,1
0,17.67,0,1,0,0,5,1,0,0,0,0,0,0,1,0,86,1,0
1,35,3.375,0,1,0,8,8,8.29,0,0,0,1,0,1,0,0,1,0
1,31.57,3,1,0,0,3,5,7,0,0,0,0,0,1,0,0,2,0
1,22.25,0.46,0,1,0,4,4,0.125,0,0,0,1,0,1,0,280,56,0
0,19.5,0.165,0,1,0,11,4,0.04,0,0,0,1,0,1,0,380,1,0
1,27.25,1.665,0,1,0,13,8,5.085,1,1,9,0,0,1,0,399,828,1
1,44.83,7,1,0,0,8,4,1.625,0,0,0,0,0,1,0,160,3,0
1,29.58,4.75,0,1,0,7,4,2,0,1,1,1,0,1,0,460,69,0
0,38.58,5,0,1,0,13,4,13.5,1,0,0,1,0,1,0,980,1,0
1,22.17,2.25,0,1,0,3,4,0.125,0,0,0,0,0,1,0,160,11,0
0,36.75,4.71,0,1,0,1,1,0,0,0,0,0,0,1,0,160,1,0
1,19.17,9.5,0,1,0,9,4,1.5,1,0,0,0,0,1,0,120,2207,1
0,58.42,21,0,1,0,3,5,10,1,1,13,0,0,1,0,0,6701,1
0,31.92,3.125,0,1,0,1,1,3.04,0,1,2,1,0,1,0,200,5,0
0,45,4.585,0,1,0,4,8,1,0,0,0,1,1,0,0,240,1,0
1,34.92,2.5,0,1,0,9,4,0,1,0,0,1,0,1,0,239,201,1
1,20,1.25,1,0,0,4,4,0.125,0,0,0,0,0,1,0,140,5,0
1,25.42,0.54,0,1,0,9,4,0.165,0,1,1,0,0,1,0,272,445,0
0,18.83,9.54,0,1,0,6,4,0.085,1,0,0,0,0,1,0,100,1,1
1,36.17,18.125,0,1,0,9,4,0.085,0,0,0,0,0,1,0,320,3553,0
0,24.5,2.415,1,0,0,8,4,0,0,0,0,0,0,1,0,120,1,0
0,16,0.165,0,1,0,6,4,1,0,1,2,1,0,1,0,320,2,0
1,21.92,0.54,1,0,0,14,4,0.04,1,1,1,1,0,1,0,840,60,1
1,48.17,3.5,0,1,0,6,4,3.5,1,0,0,0,1,0,0,230,1,1
1,40.92,2.25,1,0,0,14,8,10,1,0,0,1,0,1,0,176,1,0
1,29.5,0.58,0,1,0,9,4,0.29,0,1,1,0,0,1,0,340,2804,0
1,25.92,0.875,0,1,0,4,4,0.375,0,1,2,1,0,1,0,174,4,0
1,18.08,6.75,1,0,0,7,4,0.04,0,0,0,0,0,1,0,140,1,0
0,27.67,2.04,0,1,0,9,4,0.25,0,0,0,1,0,1,0,180,51,0
1,23,0.75,0,1,0,7,4,0.5,0,0,0,1,1,0,0,320,1,0
1,27.83,1.5,0,1,0,9,4,2.25,0,1,1,1,0,1,0,100,4,0
1,40,6.5,0,1,0,6,5,3.5,1,1,1,0,0,1,0,0,501,1
1,31.33,19.5,0,1,0,8,4,7,1,1,16,0,0,1,0,0,5001,1
1,21.58,0.79,1,0,0,13,4,0.665,0,0,0,0,0,1,0,160,1,0
0,20.75,10.25,0,1,0,11,4,0.71,1,1,2,1,0,1,0,49,1,1
1,29.42,1.25,0,1,0,9,4,1.75,0,0,0,0,0,1,0,200,1,0
0,51.92,6.5,0,1,0,3,5,3.085,0,0,0,1,0,1,0,73,1,0
0,47.75,8,0,1,0,8,4,7.875,1,1,6,1,0,1,0,0,1261,1
0,24.5,12.75,0,1,0,8,5,4.75,1,1,2,0,0,1,0,73,445,1
1,48.75,26.335,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,20.67,3,0,1,0,11,4,0.165,1,1,3,0,0,1,0,100,7,1
1,53.92,9.625,0,1,0,10,4,8.665,1,1,5,0,0,1,0,0,1,1
1,37.75,7,0,1,0,11,8,11.5,1,1,7,1,0,1,0,300,6,0
1,80.25,5.5,0,1,0,8,4,0.54,1,0,0,0,0,1,0,0,341,0
1,42.08,1.04,0,1,0,9,4,5,1,1,6,1,0,1,0,500,10001,1
0,33.92,1.585,1,0,0,1,1,0,1,0,0,0,0,1,0,320,1,0
1,34.5,4.04,1,0,0,3,5,8.5,1,1,7,1,0,1,0,195,1,1
1,36.17,5.5,0,1,0,3,5,5,0,0,0,0,0,1,0,210,688,0
1,47.67,0.29,0,1,0,8,5,15,1,1,20,0,0,1,0,0,15001,1
0,18.92,9.25,1,0,0,8,4,1,1,1,4,1,0,1,0,80,501,1
0,23.5,9,0,1,0,11,4,8.5,1,1,5,1,0,1,0,120,1,1
1,51.58,15,0,1,0,8,4,8.5,1,1,9,0,0,1,0,0,1,1
1,19.17,0,1,0,0,7,5,0,0,0,0,1,1,0,0,500,2,1
0,20.42,10.5,1,0,0,14,8,0,0,0,0,1,0,1,0,154,33,0
0,50.25,0.835,0,1,0,6,4,0.5,0,0,0,1,0,1,0,240,118,0
0,42.25,1.75,1,0,0,8,4,0,0,0,0,1,0,1,0,150,2,0
0,17.58,9,0,1,0,6,4,1.375,1,0,0,1,0,1,0,0,1,1
1,22.67,2.54,1,0,0,8,8,2.585,1,0,0,0,0,1,0,0,1,1
1,31.83,2.5,0,1,0,6,4,7.5,1,0,0,1,0,1,0,523,1,0
1,23.33,11.625,1,0,0,9,4,0.835,1,0,0,1,0,1,0,160,301,1
1,19.33,9.5,0,1,0,11,4,1,1,0,0,1,0,1,0,60,401,1
1,36.5,4.25,0,1,0,11,4,3.5,0,0,0,0,0,1,0,454,51,0
1,39.33,5.875,0,1,0,13,8,10,1,1,14,1,0,1,0,399,1,1
1,25.17,3.5,0,1,0,13,4,0.625,1,1,7,0,0,1,0,0,7060,1
1,57.42,8.5,0,1,0,10,8,7,1,1,3,0,0,1,0,0,1,1
1,43.08,0.375,1,0,0,8,4,0.375,1,1,8,1,0,1,0,300,163,1
0,33.75,0.75,0,1,0,4,5,1,1,1,3,1,0,1,0,212,1,0
1,31.57,0.5,0,1,0,8,5,0.835,1,0,0,1,1,0,0,320,1,0
0,33.17,2.25,1,0,0,13,4,3.5,0,0,0,1,0,1,0,200,142,0
1,30.75,1.585,0,1,0,2,4,0.585,0,0,0,1,1,0,0,0,1,0
0,20.5,11.835,0,1,0,8,8,6,1,0,0,0,0,1,0,340,1,1
1,16.08,0.75,0,1,0,8,4,1.75,1,1,5,1,0,1,0,352,691,1
1,47.67,2.5,0,1,0,7,5,2.5,1,1,12,1,0,1,0,410,2511,1
1,42,9.79,0,1,0,14,8,7.96,1,1,8,0,0,1,0,0,1,1
0,37.33,2.5,0,1,0,3,8,0.21,0,0,0,0,0,1,0,260,247,0
1,33.58,2.75,0,1,0,7,4,4.25,1,1,6,0,0,1,0,204,1,1
1,21.83,1.54,0,1,0,4,4,0.085,0,0,0,1,0,1,0,356,1,0
1,28,3,0,1,0,9,4,0.75,0,0,0,1,0,1,0,300,68,0
1,27.25,1.585,0,1,0,13,8,1.835,1,1,12,1,0,1,0,583,714,1
1,32,1.75,1,0,0,10,8,0.04,1,0,0,1,0,1,0,393,1,1
0,21.67,11.5,1,0,0,5,3,0,1,1,11,1,0,1,0,0,1,1
1,34.08,6.5,0,1,0,6,4,0.125,1,0,0,1,0,1,0,443,1,0
1,32.33,3.5,0,1,0,4,4,0.5,0,0,0,1,0,1,0,232,1,0
0,38.33,4.415,0,1,0,8,4,0.125,0,0,0,0,0,1,0,160,1,0
1,17.92,0.205,0,1,0,6,4,0.04,0,0,0,0,0,1,0,280,751,0
0,24.75,12.5,0,1,0,6,4,1.5,1,1,12,1,0,1,0,120,568,1
0,38.75,1.5,0,1,0,1,1,0,0,0,0,0,0,1,0,76,1,0
1,22.67,0.165,0,1,0,8,3,2.25,0,0,0,1,1,0,0,0,1,1
0,20.83,3,0,1,0,6,4,0.04,1,0,0,0,0,1,0,100,1,1
